"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"IER5L",6.5026074080809e-05,-2.56627301689602,0.181,0.525,1,"IER5L"
"MNS1",6.53419286158887e-05,-1.53560063043945,0.072,0.339,1,"MNS1"
"NETO2",6.56818471619928e-05,-1.26279956842554,0.169,0.492,1,"NETO2"
"SMAD1",6.6009478820436e-05,-2.36746376704913,0.145,0.458,1,"SMAD1"
"DLG3",6.6391399315626e-05,-2.22102083746361,0.169,0.508,1,"DLG3"
"EXTL3",6.69408311383812e-05,-1.76770459684436,0.193,0.542,1,"EXTL3"
"ACSL1",6.78418986122772e-05,-2.47234294290099,0.325,0.627,1,"ACSL1"
"SLC24A4",6.83979110831419e-05,-3.02277938726028,0.036,0.254,1,"SLC24A4"
"ADM2",6.85480497053433e-05,-1.55080644779025,0.157,0.458,1,"ADM2"
"CDR2L",6.86830720128523e-05,-1.64001600547136,0.036,0.271,1,"CDR2L"
"PRELID3A",6.86830720128523e-05,-1.7220653221826,0.036,0.271,1,"PRELID3A"
"WBSCR27",6.87307713415439e-05,-2.06828762103514,0.096,0.39,1,"WBSCR27"
"CYP2S1",6.94928022858755e-05,-0.864228668161337,0.084,0.339,1,"CYP2S1"
"EPHX1",6.97943003156472e-05,-2.13303148710702,0.289,0.627,1,"EPHX1"
"C3orf14",6.99712821394499e-05,-2.32438970929226,0.325,0.678,1,"C3orf14"
"KLHDC8B",7.07839981168653e-05,-2.36141885232772,0.217,0.525,1,"KLHDC8B"
"LYPD1",7.18507393894815e-05,-3.26590173584318,0.024,0.237,1,"LYPD1"
"ARSB",7.2747274552332e-05,-2.14811014715344,0.181,0.508,1,"ARSB"
"TMEM164",7.37438642954916e-05,-2.27842049111533,0.205,0.542,1,"TMEM164"
"PRSS36",7.4105869720205e-05,-2.35708915317406,0.084,0.356,1,"PRSS36"
"PARD6G-AS1",7.41590364286634e-05,-1.49053142107304,0.024,0.237,1,"PARD6G-AS1"
"FPR2",7.4853619781707e-05,-2.21338823618879,0.036,0.254,1,"FPR2"
"IFT172",7.50852155907339e-05,-2.24062315231,0.133,0.424,1,"IFT172"
"SUOX",7.56466362334491e-05,-2.33030577834187,0.145,0.475,1,"SUOX"
"DZIP1L",7.65373445626266e-05,-1.61514181255225,0.024,0.237,1,"DZIP1L"
"RP4-665J23.1",7.78951639291267e-05,-1.73510019976256,0.084,0.356,1,"RP4-665J23.1"
"TCF7",7.8232188974635e-05,1.50182231874833,0.916,0.797,1,"TCF7"
"MAL",7.93974950164222e-05,1.96382174484736,0.783,0.542,1,"MAL"
"CXCL5",7.94730761978465e-05,-2.69479861008564,0.036,0.254,1,"CXCL5"
"FAM229A",8.01586999461858e-05,-2.25352849666178,0.108,0.424,1,"FAM229A"
"SOGA1",8.0338124184809e-05,-1.32162137261542,0.169,0.508,1,"SOGA1"
"CACFD1",8.2634482502684e-05,-2.08337366265892,0.133,0.458,1,"CACFD1"
"SIGLEC9",8.34364953145324e-05,-1.61091767314851,0.157,0.458,1,"SIGLEC9"
"HOXB7",8.35535524581188e-05,-2.13736090457451,0.145,0.441,1,"HOXB7"
"GFPT2",8.41124367511999e-05,-1.12945994597933,0.024,0.237,1,"GFPT2"
"RNF19B",8.42784078836076e-05,-0.255618476697155,0.289,0.61,1,"RNF19B"
"LANCL3",8.67911541162204e-05,-1.809273278577,0.024,0.237,1,"LANCL3"
"NLN",8.7804504870282e-05,-1.03351843969452,0.229,0.559,1,"NLN"
"ST3GAL4",8.88072912420054e-05,-2.21696510692736,0.277,0.61,1,"ST3GAL4"
"KCNMB4",8.90444820400151e-05,-2.74166626244915,0.157,0.458,1,"KCNMB4"
"KIAA1671",8.92412263983908e-05,-1.36683863767868,0.193,0.542,1,"KIAA1671"
"RPS6KA6",8.93470840803535e-05,-2.38153260450801,0.036,0.271,1,"RPS6KA6"
"RIN1",8.96711899975068e-05,-1.3590558321675,0.169,0.525,1,"RIN1"
"STARD8",9.08289408926272e-05,-1.52447422159407,0.012,0.203,1,"STARD8"
"PEAK1",9.10773250366566e-05,-1.71754623790855,0.193,0.542,1,"PEAK1"
"SLC2A5",9.12666134988364e-05,-3.3798594766108,0.217,0.542,1,"SLC2A5"
"NPHP1",9.15702495617288e-05,-2.5990844695981,0.096,0.39,1,"NPHP1"
"TPRN",9.15702495617288e-05,-0.295737130748642,0.096,0.39,1,"TPRN"
"STOX2",9.17193927625908e-05,-1.65406244986667,0.084,0.339,1,"STOX2"
"FRMD6",9.19753563053729e-05,-1.28776199829226,0.036,0.271,1,"FRMD6"
"OAS3",9.21023292667427e-05,-2.00498578135291,0.434,0.746,1,"OAS3"
"B4GALNT3",9.35613023860164e-05,-0.926915316524411,0.072,0.339,1,"B4GALNT3"
"RP11-797H7.5",9.39940580532421e-05,-1.97469701892306,0.012,0.203,1,"RP11-797H7.5"
"IL18",9.43594780220851e-05,-2.32690438967588,0.337,0.661,1,"IL18"
"PLEKHG6",9.53191542038805e-05,-1.3761217355723,0.024,0.237,1,"PLEKHG6"
"TRIM31",9.53191542038805e-05,-1.26751019078418,0.024,0.237,1,"TRIM31"
"TANC2",9.60555987940652e-05,-2.26673538912189,0.253,0.593,1,"TANC2"
"PDCD1LG2",9.61983804561517e-05,-1.02924788458349,0.133,0.424,1,"PDCD1LG2"
"SCGB3A1",9.70233831332133e-05,-6.26115596324778,0.193,0.475,1,"SCGB3A1"
"PRDM6",9.72631327594205e-05,-1.20296434077725,0.012,0.203,1,"PRDM6"
"SHANK2",9.72631327594205e-05,-1.49847779723456,0.012,0.203,1,"SHANK2"
"TRPM8",9.72631327594205e-05,-4.74971318958796,0.012,0.203,1,"TRPM8"
"CNNM4",9.74307905937547e-05,-1.74136123863923,0.181,0.508,1,"CNNM4"
"CST3",9.79425117074886e-05,-1.85225799156847,0.675,0.864,1,"CST3"
"FBXO17",9.82164575283688e-05,-1.08672524497144,0.048,0.288,1,"FBXO17"
"SORBS1",9.82164575283688e-05,-1.3093841288568,0.048,0.288,1,"SORBS1"
"IGLC2",9.83698492615053e-05,1.26253684946665,0.94,0.746,1,"IGLC2"
"PRAM1",9.86846521459322e-05,-3.21083625061603,0.145,0.424,1,"PRAM1"
"RP11-12G12.7",9.89034879611218e-05,-2.2661527985103,0.229,0.559,1,"RP11-12G12.7"
"CD209",0.000100158929003411,-2.47049501631032,0.072,0.305,1,"CD209"
"WNT3",0.000100305187804986,-1.21831227992372,0.036,0.271,1,"WNT3"
"NRSN2",0.000100594944698638,-2.20861956413551,0.133,0.424,1,"NRSN2"
"BCYRN1",0.000100612696963325,-1.80688188780675,0.096,0.373,1,"BCYRN1"
"RP3-460G2.2",0.000100659501270636,-1.87246322359347,0.108,0.373,1,"RP3-460G2.2"
"AGAP3",0.000100877464966295,-2.29584194097538,0.229,0.559,1,"AGAP3"
"GZMB",0.000101173543617904,-2.02278367731482,0.422,0.712,1,"GZMB"
"ITGA7",0.000101437647319874,-1.09661806011976,0.024,0.237,1,"ITGA7"
"NPL",0.000101788036267929,-2.31164724219982,0.313,0.644,1,"NPL"
"SH3D19",0.000102128941152906,-1.68868242188928,0.157,0.475,1,"SH3D19"
"ATP1B1",0.000103217954007012,-2.35464435978514,0.422,0.661,1,"ATP1B1"
"PYCR1",0.000103426179154614,-2.66190690994086,0.253,0.576,1,"PYCR1"
"SDS",0.00010343922998372,-2.42260198360662,0.205,0.508,1,"SDS"
"CEP112",0.000104962026608918,-0.802027627342607,0.072,0.322,1,"CEP112"
"KIAA0895L",0.00010544288275802,-1.1742941874945,0.133,0.441,1,"KIAA0895L"
"OGFRL1",0.000106345407170249,-2.10411727406341,0.398,0.729,1,"OGFRL1"
"STX1A",0.000106545064785882,-2.71012600351049,0.181,0.492,1,"STX1A"
"P2RY1",0.000106692765991485,-1.69055995439796,0.048,0.288,1,"P2RY1"
"TGFBI",0.000107008369787394,-2.3879374532329,0.398,0.695,1,"TGFBI"
"PTK6",0.000107363163056935,-1.72936347489032,0.084,0.356,1,"PTK6"
"RP4-621F18.2",0.0001077263843952,-1.13639736220203,0.012,0.203,1,"RP4-621F18.2"
"TMEM236",0.0001077263843952,-1.26574783384833,0.012,0.203,1,"TMEM236"
"ACTRT3",0.000107925531636707,-0.696593842236632,0.024,0.237,1,"ACTRT3"
"EEF1A2",0.000107925531636707,-1.26457962779536,0.024,0.237,1,"EEF1A2"
"KIAA1614",0.000107925531636707,-0.431047729815416,0.024,0.237,1,"KIAA1614"
"HPGD",0.000107971549812411,-4.08881606383151,0.265,0.593,1,"HPGD"
"MAP4K3",0.000108023065680415,-2.01426782848251,0.193,0.492,1,"MAP4K3"
"PERP",0.000108699548439404,-2.50887909744478,0.47,0.729,1,"PERP"
"AC002480.4",0.000109556931682397,-1.01561032185801,0,0.169,1,"AC002480.4"
"ADGRF4",0.000109556931682397,-1.09839952109571,0,0.169,1,"ADGRF4"
"AP001434.2",0.000109556931682397,-1.41290751335607,0,0.169,1,"AP001434.2"
"CCDC169",0.000109556931682397,-2.39822434048052,0,0.169,1,"CCDC169"
"CFAP46",0.000109556931682397,-0.98545645043439,0,0.169,1,"CFAP46"
"CH17-360D5.2",0.000109556931682397,-1.86238038670198,0,0.169,1,"CH17-360D5.2"
"CSPG5",0.000109556931682397,-0.80487473513901,0,0.169,1,"CSPG5"
"CTD-2600O9.1",0.000109556931682397,-0.985094869229953,0,0.169,1,"CTD-2600O9.1"
"CTD-2619J13.13",0.000109556931682397,-0.945028016511663,0,0.169,1,"CTD-2619J13.13"
"DPP10-AS1",0.000109556931682397,-1.01893166657564,0,0.169,1,"DPP10-AS1"
"EGF",0.000109556931682397,-0.968559519984842,0,0.169,1,"EGF"
"EVPLL",0.000109556931682397,-0.842090154878618,0,0.169,1,"EVPLL"
"FAM133A",0.000109556931682397,-1.12210705246922,0,0.169,1,"FAM133A"
"FAM150A",0.000109556931682397,-1.18132626455107,0,0.169,1,"FAM150A"
"FAM155B",0.000109556931682397,-1.04019733017566,0,0.169,1,"FAM155B"
"GJB1",0.000109556931682397,-2.11918528799365,0,0.169,1,"GJB1"
"GYG2",0.000109556931682397,-0.928648793941345,0,0.169,1,"GYG2"
"HEYL",0.000109556931682397,-0.910646766151927,0,0.169,1,"HEYL"
"HOXC11",0.000109556931682397,-1.17499377805699,0,0.169,1,"HOXC11"
"HYDIN",0.000109556931682397,-1.38776890233537,0,0.169,1,"HYDIN"
"ICAM5",0.000109556931682397,-0.900322192351262,0,0.169,1,"ICAM5"
"IL31RA",0.000109556931682397,-1.0159565316439,0,0.169,1,"IL31RA"
"KCCAT211",0.000109556931682397,-2.27381797378657,0,0.169,1,"KCCAT211"
"LINC01091",0.000109556931682397,-1.0644007834487,0,0.169,1,"LINC01091"
"LINC01515",0.000109556931682397,-0.902368763981749,0,0.169,1,"LINC01515"
"MMP3",0.000109556931682397,-2.18662250542805,0,0.169,1,"MMP3"
"NECAB1",0.000109556931682397,-1.67228721723988,0,0.169,1,"NECAB1"
"PCAT7",0.000109556931682397,-1.01845027567739,0,0.169,1,"PCAT7"
"PCP4",0.000109556931682397,-2.18899581239608,0,0.169,1,"PCP4"
"RGS11",0.000109556931682397,-1.0607948044805,0,0.169,1,"RGS11"
"RP1-232P20.1",0.000109556931682397,-1.1391665463085,0,0.169,1,"RP1-232P20.1"
"RP11-114M1.1",0.000109556931682397,-1.53061219600235,0,0.169,1,"RP11-114M1.1"
"RP11-732A21.3",0.000109556931682397,-0.948110350767997,0,0.169,1,"RP11-732A21.3"
"RP11-815M8.1",0.000109556931682397,-1.07312895948998,0,0.169,1,"RP11-815M8.1"
"RP11-84C10.2",0.000109556931682397,-1.45461332534773,0,0.169,1,"RP11-84C10.2"
"RP11-95P2.3",0.000109556931682397,-0.751849147725452,0,0.169,1,"RP11-95P2.3"
"RP5-875H18.9",0.000109556931682397,-1.23577496546356,0,0.169,1,"RP5-875H18.9"
"SEMA3F",0.000109556931682397,-1.06668560242068,0,0.169,1,"SEMA3F"
"SERPINB5",0.000109556931682397,-1.86711910540372,0,0.169,1,"SERPINB5"
"SIX2",0.000109556931682397,-1.22167972276931,0,0.169,1,"SIX2"
"SLC25A21",0.000109556931682397,-0.805321652420847,0,0.169,1,"SLC25A21"
"SOX21",0.000109556931682397,-0.959727893731622,0,0.169,1,"SOX21"
"SPEF1",0.000109556931682397,-1.28974703080833,0,0.169,1,"SPEF1"
"SPRR1B",0.000109556931682397,-1.39933539936215,0,0.169,1,"SPRR1B"
"SYT2",0.000109556931682397,-1.76925823536727,0,0.169,1,"SYT2"
"SYT8",0.000109556931682397,-1.09510137472041,0,0.169,1,"SYT8"
"TBX15",0.000109556931682397,-0.851823668264636,0,0.169,1,"TBX15"
"TFAP2D",0.000109556931682397,-3.10224291178841,0,0.169,1,"TFAP2D"
"THSD4",0.000109556931682397,-0.899815752356392,0,0.169,1,"THSD4"
"TMEM40",0.000109556931682397,-1.64410584650875,0,0.169,1,"TMEM40"
"WBSCR17",0.000109556931682397,-1.4601261132817,0,0.169,1,"WBSCR17"
"WNT9A",0.000109556931682397,-1.39685029222969,0,0.169,1,"WNT9A"
"MARC1",0.000110088935837748,-1.5699254096195,0.036,0.254,1,"MARC1"
"SECTM1",0.000110188506990861,-1.43023658984282,0.145,0.424,1,"SECTM1"
"HILPDA",0.000110289052231043,-2.04318212155701,0.241,0.559,1,"HILPDA"
"LAPTM4B",0.000111115574375336,-1.96558181068441,0.325,0.644,1,"LAPTM4B"
"KLHDC7A",0.000111444027642317,-1.90965901121193,0.012,0.203,1,"KLHDC7A"
"PCDHB16",0.000111444027642317,-0.964254098489645,0.012,0.203,1,"PCDHB16"
"XXbac-B135H6.15",0.000111934719718875,-0.626101281182983,0.084,0.339,1,"XXbac-B135H6.15"
"OSBPL1A",0.000112097315824144,-2.23708501229447,0.289,0.61,1,"OSBPL1A"
"RP5-862P8.2",0.000112737700417877,-2.24499053282624,0.084,0.373,1,"RP5-862P8.2"
"FAM225A",0.000115282461752327,-1.07872009938807,0.012,0.203,1,"FAM225A"
"GXYLT2",0.000115282461752327,-1.37145578488848,0.012,0.203,1,"GXYLT2"
"RERG",0.000115282461752327,-2.38306812244348,0.012,0.203,1,"RERG"
"BAIAP2-AS1",0.000116035707956398,-0.805740899687817,0.181,0.525,1,"BAIAP2-AS1"
"LDLR",0.000117446069669467,-2.64276449469574,0.313,0.661,1,"LDLR"
"RXRA",0.000117540853835297,-1.83226422945508,0.349,0.661,1,"RXRA"
"IL7R",0.000117877224004265,1.6259589648668,0.94,0.814,1,"IL7R"
"SASH1",0.0001182874517478,-1.98817108100217,0.096,0.356,1,"SASH1"
"PFN4",0.000118395617945916,-1.22686049491086,0.024,0.237,1,"PFN4"
"COL27A1",0.000118964036963413,-2.04474072542861,0.108,0.407,1,"COL27A1"
"CD163L1",0.000119245340031186,-1.53320457816764,0.012,0.203,1,"CD163L1"
"HOXD-AS2",0.000119245340031186,-1.48706897352394,0.012,0.203,1,"HOXD-AS2"
"SPTBN5",0.000119245340031186,-1.33872811590248,0.012,0.203,1,"SPTBN5"
"IQCE",0.000119880994015083,-1.87901718263879,0.241,0.61,1,"IQCE"
"EDNRB",0.000120197683294361,-3.04469100728191,0.036,0.254,1,"EDNRB"
"ARMC9",0.000120290634877546,-2.01110076357459,0.133,0.441,1,"ARMC9"
"SPTLC3",0.000120389290508275,-2.95191953826072,0.072,0.339,1,"SPTLC3"
"LDHD",0.000122093485083185,-1.0840779074671,0.024,0.237,1,"LDHD"
"KCNE1",0.00012233001623754,-2.08884138658396,0.072,0.322,1,"KCNE1"
"SLC7A7",0.000123099192353862,-2.12060143339326,0.434,0.695,1,"SLC7A7"
"DAPK1",0.000123277730479475,-2.73784104645331,0.217,0.508,1,"DAPK1"
"PRODH",0.000123336416910521,-1.10506782825435,0.012,0.203,1,"PRODH"
"RP11-343H5.6",0.000123336416910521,-1.20311229048665,0.012,0.203,1,"RP11-343H5.6"
"RP2",0.000126956624370476,-1.39111259601374,0.265,0.576,1,"RP2"
"FJX1",0.000127416358889686,-0.742326942268467,0.036,0.254,1,"FJX1"
"ANK2",0.000127559550438988,-1.29296037626207,0.012,0.203,1,"ANK2"
"CHST6",0.000127559550438988,-0.869557985920729,0.012,0.203,1,"CHST6"
"CNTD2",0.000127559550438988,-0.914271870617228,0.012,0.203,1,"CNTD2"
"DUOXA1",0.000127559550438988,-1.16495687406795,0.012,0.203,1,"DUOXA1"
"FAM189A2",0.000127559550438988,-1.33023153618342,0.012,0.203,1,"FAM189A2"
"FUT1",0.000127559550438988,-1.15501315375668,0.012,0.203,1,"FUT1"
"PLA2R1",0.000127559550438988,-1.13369977132312,0.012,0.203,1,"PLA2R1"
"CNKSR3",0.00012842744197249,-1.99946377013389,0.181,0.525,1,"CNKSR3"
"DAGLA",0.000128510263893042,-2.05517380995074,0.048,0.271,1,"DAGLA"
"TTC39A",0.000128697925650694,-2.02435179970168,0.072,0.322,1,"TTC39A"
"GOLIM4",0.000128758556360593,-2.25356796838119,0.325,0.644,1,"GOLIM4"
"CARD6",0.000128891856626858,-2.1108259712361,0.157,0.475,1,"CARD6"
"CTNND1",0.000129169325478455,-2.64228519983861,0.301,0.627,1,"CTNND1"
"GEM",0.000129616272057585,-2.34033587099708,0.217,0.525,1,"GEM"
"CCDC80",0.000130168704085125,-1.04996031126352,0.084,0.373,1,"CCDC80"
"TBC1D30",0.000130245581937947,-1.8197282983368,0.108,0.373,1,"TBC1D30"
"IL6",0.000130372960673632,-2.40502749380355,0.313,0.61,1,"IL6"
"AKAP6",0.000130609693570106,-2.61797551914739,0.096,0.373,1,"AKAP6"
"DMD",0.000130637082052161,-1.56196713896598,0.108,0.39,1,"DMD"
"TUSC1",0.00013077267199791,-1.69293425818091,0.12,0.407,1,"TUSC1"
"MAMLD1",0.000131177089130198,-1.91053536975945,0.036,0.254,1,"MAMLD1"
"TMEM17",0.000132796609327902,-2.62454935134675,0.048,0.288,1,"TMEM17"
"TRIP10",0.000133977495174025,-2.07144290431499,0.301,0.593,1,"TRIP10"
"RP11-1008C21.2",0.00013473464200576,-1.72486633986284,0.024,0.22,1,"RP11-1008C21.2"
"TRAV8-2",0.000135212035709283,2.38117027782025,0.337,0.068,1,"TRAV8-2"
"HES1",0.000135467603888655,-2.81157252192106,0.373,0.644,1,"HES1"
"GPSM1",0.0001364536079751,-0.953075983625219,0.048,0.288,1,"GPSM1"
"NPW",0.000136509066646514,-3.43071712551144,0.133,0.407,1,"NPW"
"SIRPA",0.000137929713845874,-2.7996735069053,0.313,0.593,1,"SIRPA"
"FAM47E",0.000139014502145272,-1.86144576658223,0.036,0.254,1,"FAM47E"
"CYSTM1",0.000141543072899351,-2.20192929732035,0.566,0.763,1,"CYSTM1"
"CTNNAL1",0.00014205359894969,-1.94542776380547,0.241,0.542,1,"CTNNAL1"
"TRAT1",0.000142410632199624,1.22416921930036,0.88,0.678,1,"TRAT1"
"CAMK4",0.000142823272573108,1.80407953415279,0.759,0.559,1,"CAMK4"
"ENKD1",0.000143251345931053,-2.25514158704364,0.133,0.424,1,"ENKD1"
"SERPINH1",0.000143953646838995,-1.50433578263678,0.386,0.695,1,"SERPINH1"
"PIK3R3",0.000144769330970181,-2.4092901355369,0.169,0.475,1,"PIK3R3"
"RP5-1159O4.1",0.000144943777154875,-1.67649501375244,0.181,0.525,1,"RP5-1159O4.1"
"SAPCD2",0.000145873349197194,-1.28362848027928,0.133,0.407,1,"SAPCD2"
"ATF5",0.000146851249914867,-1.67323163184686,0.41,0.729,1,"ATF5"
"MIR99AHG",0.0001472914745333,-0.602250237051345,0.036,0.254,1,"MIR99AHG"
"KIF13B",0.000147943476381101,-2.34557325600227,0.289,0.661,1,"KIF13B"
"GATA6",0.000148002110915525,-1.13178304242004,0.048,0.288,1,"GATA6"
"SOD3",0.000150341767700069,-1.78183379371636,0.096,0.373,1,"SOD3"
"TMEM204",0.000151462988592115,2.1586318148653,0.699,0.441,1,"TMEM204"
"LRP6",0.000151613770776014,-1.32554192319383,0.193,0.525,1,"LRP6"
"SERPINE1",0.000152703707368593,-2.71769729498583,0.06,0.288,1,"SERPINE1"
"A4GALT",0.000152946368601782,-1.85573563718642,0.133,0.424,1,"A4GALT"
"ICAM1",0.000153353672449894,-1.58580539263427,0.494,0.763,1,"ICAM1"
"PTPRJ",0.000154633950610519,-2.41211700014777,0.361,0.712,1,"PTPRJ"
"SLC39A11",0.000154675080396104,-1.82243332037275,0.325,0.661,1,"SLC39A11"
"IFI6",0.000154737783364727,-1.97626410889372,0.783,0.915,1,"IFI6"
"SAMD12",0.00015575302849428,-1.70949371555081,0.169,0.508,1,"SAMD12"
"MMP2",0.000155773770144941,-1.82034676777991,0.06,0.305,1,"MMP2"
"RP11-342K6.1",0.000156030865851044,-1.15230552525068,0.036,0.254,1,"RP11-342K6.1"
"IGSF6",0.00015607954922072,-1.79884679036397,0.337,0.644,1,"IGSF6"
"PLAT",0.000156236144230554,-2.94336881185348,0.253,0.542,1,"PLAT"
"CD28",0.000157375851045989,2.19147642833491,0.675,0.424,1,"CD28"
"MYRF",0.000157559169916702,-1.23651638058247,0.024,0.22,1,"MYRF"
"PPP1R13L",0.000159354624897565,-1.72352802483698,0.217,0.559,1,"PPP1R13L"
"CLIC4",0.000159498951984447,-1.51118571617781,0.482,0.746,1,"CLIC4"
"NET1",0.000159837369478197,-1.8061815714542,0.289,0.61,1,"NET1"
"TBC1D8B",0.000161417562899026,-1.90743718288012,0.072,0.322,1,"TBC1D8B"
"WDR66",0.000161695695289121,-2.47730760188542,0.241,0.576,1,"WDR66"
"NAT14",0.000162256405252939,-1.80287787009605,0.193,0.492,1,"NAT14"
"UBTD2",0.000162466454075499,-2.20089097382657,0.217,0.559,1,"UBTD2"
"SLC19A2",0.000163814471161356,-0.689852690045132,0.145,0.458,1,"SLC19A2"
"STON2",0.000165256617770633,-1.31915419023559,0.036,0.254,1,"STON2"
"HOXB3",0.000166494037316878,-2.63777665629671,0.133,0.441,1,"HOXB3"
"TNS2",0.00016788102674831,-2.89236389118657,0.108,0.39,1,"TNS2"
"BMP2",0.000168344816520871,-1.74127945206681,0.06,0.305,1,"BMP2"
"CD151",0.000168544689875334,-2.34520077595988,0.53,0.729,1,"CD151"
"EXOC3L1",0.000170059667710021,-1.64239780008999,0.036,0.254,1,"EXOC3L1"
"PLEKHN1",0.000170128665295818,-1.98759259444547,0.12,0.424,1,"PLEKHN1"
"ZNF385A",0.000170996437899807,-0.976466246846631,0.337,0.695,1,"ZNF385A"
"RAB38",0.000171792248212373,-1.39618230111558,0.193,0.508,1,"RAB38"
"S100P",0.000171931277377134,-2.17536068181107,0.072,0.305,1,"S100P"
"HECTD2",0.000172856025430745,-1.69636219033813,0.096,0.373,1,"HECTD2"
"CD33",0.000173313235596657,-1.49617169962979,0.265,0.559,1,"CD33"
"NTN1",0.000174993799275194,-1.58565998825256,0.036,0.254,1,"NTN1"
"CD68",0.000177094807054903,-2.09718614498733,0.554,0.797,1,"CD68"
"LRRK2",0.000177541962143808,-2.39980001483415,0.301,0.644,1,"LRRK2"
"PSD3",0.000177650452213148,-1.84719532822381,0.205,0.508,1,"PSD3"
"ANXA4",0.00017778166462748,-2.05847246339938,0.554,0.831,1,"ANXA4"
"CKMT1B",0.00017838916000378,-1.36437756801207,0.024,0.22,1,"CKMT1B"
"GPR143",0.00017838916000378,-2.05853812216745,0.024,0.22,1,"GPR143"
"HS3ST1",0.000181454471938837,-1.7739833357403,0.289,0.644,1,"HS3ST1"
"STRIP2",0.000182828899573376,-2.52358257747057,0.072,0.322,1,"STRIP2"
"LINC00240",0.00018398721254577,-1.26652161527643,0.024,0.22,1,"LINC00240"
"MIR22HG",0.000186603674645015,-1.85315937765874,0.265,0.593,1,"MIR22HG"
"ZNF618",0.000186664453189994,-1.3296732605447,0.193,0.492,1,"ZNF618"
"LINC01503",0.000187901875799127,-1.4632431564021,0.157,0.424,1,"LINC01503"
"DNAJB1",0.000188045294414797,1.41466444047809,0.952,0.898,1,"DNAJB1"
"SDC2",0.000189015105038643,-2.8930075242561,0.253,0.542,1,"SDC2"
"SMURF1",0.000189500764090473,-1.78919260955437,0.217,0.559,1,"SMURF1"
"DOCK6",0.000189888591009729,-1.56905735890576,0.096,0.356,1,"DOCK6"
"ZMYND12",0.000194053855849473,-1.74156625519843,0.048,0.271,1,"ZMYND12"
"CNN3",0.000194463572150575,-2.16945601161948,0.349,0.661,1,"CNN3"
"KCTD15",0.000195682329431675,-2.77741868740852,0.024,0.22,1,"KCTD15"
"LOXL4",0.000195682329431675,-3.12116101686089,0.024,0.22,1,"LOXL4"
"POU2F3",0.000195682329431675,-0.712761838681561,0.024,0.22,1,"POU2F3"
"TMEM145",0.000195682329431675,-0.321532187318742,0.024,0.22,1,"TMEM145"
"RIMS3",0.000196402635490522,-1.47672139322113,0.06,0.305,1,"RIMS3"
"CTD-3222D19.8",0.000196826042360361,3.49178816559185,0.482,0.203,1,"CTD-3222D19.8"
"EGOT",0.000198249794265009,-2.1920830507157,0.133,0.424,1,"EGOT"
"RASSF8",0.00019953595789765,-2.34145984564775,0.12,0.39,1,"RASSF8"
"NPTN",0.000201059313977016,-2.27891925503295,0.386,0.695,1,"NPTN"
"LTB",0.000201146772619557,1.33438162315482,0.988,0.898,1,"LTB"
"LRRC25",0.000201361919981243,-1.62263148670614,0.265,0.559,1,"LRRC25"
"CYP2J2",0.000201749498119333,-0.705804740752998,0.036,0.254,1,"CYP2J2"
"FLVCR2",0.000201752210714151,-2.68817553571211,0.145,0.424,1,"FLVCR2"
"LGALS3",0.000201849846045818,-1.64878018768076,0.675,0.847,1,"LGALS3"
"KANK2",0.000202009095404567,-2.44958373846916,0.181,0.475,1,"KANK2"
"KIAA1211L",0.00020254599588254,-1.96836178428414,0.133,0.424,1,"KIAA1211L"
"SUCNR1",0.000204518062341194,-2.05764653970439,0.084,0.322,1,"SUCNR1"
"LTBP1",0.000204860762747112,-1.79547284125849,0.048,0.271,1,"LTBP1"
"FURIN",0.000206066400688102,-1.09229424009957,0.325,0.661,1,"FURIN"
"SPATA18",0.000209634450609632,-2.07111319321204,0.012,0.186,1,"SPATA18"
"TMEM26",0.000209634450609632,-1.26704439271363,0.012,0.186,1,"TMEM26"
"CCR7",0.000210893557277878,1.24565616373597,0.904,0.729,1,"CCR7"
"TMEM45B",0.00021234333361178,-2.18911096974074,0.277,0.627,1,"TMEM45B"
"HES6",0.000212492768687973,-0.375572648534924,0.229,0.542,1,"HES6"
"AC013461.1",0.000213284301662268,-1.56330974503458,0.301,0.661,1,"AC013461.1"
"PAX8",0.000213304164422249,-1.61388686736949,0.096,0.356,1,"PAX8"
"RP4-539M6.22",0.000213584638326871,2.33117539571113,0.41,0.136,1,"RP4-539M6.22"
"B4GALT1-AS1",0.000214541669362172,-1.22559944363615,0.024,0.22,1,"B4GALT1-AS1"
"MS4A14",0.000214541669362172,-0.573162404861416,0.024,0.22,1,"MS4A14"
"TSHZ3",0.000214541669362172,-1.50236358356128,0.024,0.22,1,"TSHZ3"
"TUFT1",0.000214951378563305,-3.71266776728077,0.108,0.39,1,"TUFT1"
"C5AR2",0.000215090810448802,-2.75903302844569,0.108,0.356,1,"C5AR2"
"GPR34",0.000216242552549047,-3.32194925225575,0.241,0.508,1,"GPR34"
"DOK4",0.000220620856956644,-1.85779798048247,0.133,0.424,1,"DOK4"
"ATP6V1C2",0.000221198466652073,-1.23037798532411,0.024,0.22,1,"ATP6V1C2"
"CASC2",0.000221198466652073,-1.20251540147968,0.024,0.22,1,"CASC2"
"AF127936.9",0.000221531781241501,-1.78642169816763,0.036,0.237,1,"AF127936.9"
"NSUN7",0.000222136000257549,-1.19014020785379,0.048,0.271,1,"NSUN7"
