"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"AP000253.1",0.848699907750978,1.11353455913505,0.143,0.143,1,"AP000253.1"
"TATDN3",0.848893620286261,0.285271771069461,0.543,0.531,1,"TATDN3"
"BZRAP1",0.848961840988551,-0.598717026879796,0.214,0.224,1,"BZRAP1"
"MTG1",0.849150887568657,0.293998421176892,0.343,0.408,1,"MTG1"
"KLF9",0.849187935092534,0.157636525333843,0.443,0.51,1,"KLF9"
"ELF2",0.849370374873623,0.309612128504547,0.629,0.714,1,"ELF2"
"RAP2C",0.849584745854929,0.381459830272274,0.643,0.714,1,"RAP2C"
"CNOT8",0.849787552885606,-0.292297240478651,0.629,0.755,1,"CNOT8"
"CHORDC1",0.849787552885606,-0.134699319094215,0.657,0.714,1,"CHORDC1"
"CLK2",0.849797305191742,0.517360795406083,0.343,0.327,1,"CLK2"
"WAPL",0.849979203233315,-0.248784691338552,0.671,0.714,1,"WAPL"
"MTDH",0.850104102028272,-0.131871850077324,0.957,0.98,1,"MTDH"
"EAF1-AS1",0.850293887054495,1.11042901531888,0.2,0.204,1,"EAF1-AS1"
"L3MBTL1",0.850293887054495,0.391931741640137,0.2,0.204,1,"L3MBTL1"
"ZNF416",0.850293887054495,1.34093378411197,0.2,0.204,1,"ZNF416"
"GNL1",0.850330601690684,-0.242583530978721,0.671,0.755,1,"GNL1"
"FADD",0.850524145338381,0.297944356859749,0.543,0.612,1,"FADD"
"AP005530.2",0.850527898699629,-0.866014171873117,0.071,0.082,1,"AP005530.2"
"DPEP3",0.850527898699629,-0.624031035782185,0.071,0.082,1,"DPEP3"
"GFRA2",0.850527898699629,-0.454888277659884,0.071,0.082,1,"GFRA2"
"RP11-739B23.1",0.850527898699629,-0.331031476975546,0.071,0.082,1,"RP11-739B23.1"
"CTD-2013N17.7",0.850835541584429,-0.762465221992277,0.086,0.102,1,"CTD-2013N17.7"
"PTHLH",0.850835541584429,-0.107251042000795,0.086,0.102,1,"PTHLH"
"RP11-435I10.4",0.850835541584429,-0.424940831597658,0.086,0.102,1,"RP11-435I10.4"
"ARFGEF1",0.850886770530592,-0.588519923360665,0.543,0.633,1,"ARFGEF1"
"CLDN15",0.8511516984164,0.681115813342295,0.414,0.469,1,"CLDN15"
"GS1-124K5.3",0.851182572752377,-0.126594572248409,0.243,0.265,1,"GS1-124K5.3"
"SMC3",0.851263682080902,-0.222111269713806,0.743,0.796,1,"SMC3"
"FLJ13224",0.851341204191946,-0.901455450888224,0.186,0.184,1,"FLJ13224"
"SLC9A3R1",0.851363814138214,-0.227792110288735,0.714,0.857,1,"SLC9A3R1"
"RP11-138P22.1",0.851443103922387,0.659922687081389,0.129,0.122,1,"RP11-138P22.1"
"SNAP23",0.851456613064261,-0.195053856404027,0.714,0.878,1,"SNAP23"
"FBXL15",0.851542383208244,0.128459898430082,0.757,0.837,1,"FBXL15"
"KANSL2",0.851552125864791,0.211300659260909,0.5,0.612,1,"KANSL2"
"HMGCL",0.851562539286345,0.538935704724059,0.571,0.633,1,"HMGCL"
"IGKV3-11",0.851737056641314,0.972559413523635,0.186,0.163,1,"IGKV3-11"
"LHPP",0.851876862353474,0.74634916732612,0.557,0.673,1,"LHPP"
"HMBOX1",0.851939197241725,0.219529207134556,0.643,0.735,1,"HMBOX1"
"INTS5",0.851961236405852,0.16525407786046,0.486,0.551,1,"INTS5"
"TGFB3",0.852033380900246,0.593123020057979,0.157,0.184,1,"TGFB3"
"PSMA8",0.852033380900246,0.120435335087761,0.171,0.163,1,"PSMA8"
"RP11-318E3.9",0.852033380900246,-0.82222968371578,0.171,0.163,1,"RP11-318E3.9"
"PRIM1",0.852076638056528,0.329079024704117,0.443,0.531,1,"PRIM1"
"BISPR",0.852076638056528,0.21213091866673,0.471,0.49,1,"BISPR"
"CCT7",0.852148802064216,0.206148537780625,0.886,0.918,1,"CCT7"
"LRRC69",0.852155654024246,0.445462761814108,0.243,0.245,1,"LRRC69"
"RP5-1092A3.4",0.852248808229544,-0.53136675023896,0.271,0.306,1,"RP5-1092A3.4"
"TBC1D17",0.852461150054757,-0.131340679385091,0.543,0.735,1,"TBC1D17"
"CDK13",0.852732153426199,0.387085621761292,0.6,0.673,1,"CDK13"
"E2F5",0.853053550820041,-0.200097313746628,0.371,0.347,1,"E2F5"
"AF146191.4",0.85310497590313,-0.689667585453975,0.086,0.082,1,"AF146191.4"
"KRT2",0.85310497590313,-0.285272781262634,0.086,0.082,1,"KRT2"
"C5orf56",0.853394676747506,-0.371491948129417,0.729,0.816,1,"C5orf56"
"SRP54",0.853394676747506,0.222762873831558,0.757,0.776,1,"SRP54"
"ATP2B1",0.853584907708006,-0.229888152026629,0.757,0.816,1,"ATP2B1"
"PRKCE",0.853676096350084,-0.113229644008072,0.314,0.347,1,"PRKCE"
"RP11-446N19.1",0.853688010929104,-0.836119843424474,0.286,0.306,1,"RP11-446N19.1"
"REV3L",0.853752854768476,0.392872902867624,0.586,0.612,1,"REV3L"
"PGAP1",0.85376768490045,0.419078286839925,0.3,0.327,1,"PGAP1"
"UBE2V1",0.85376768490045,0.47924935058463,0.3,0.327,1,"UBE2V1"
"POC1B",0.853775170614847,0.47395839399093,0.443,0.51,1,"POC1B"
"FIP1L1",0.853894813444619,0.336453345476151,0.629,0.735,1,"FIP1L1"
"C1orf115",0.853928827295816,-0.309270166319848,0.2,0.184,1,"C1orf115"
"DTNB",0.854339793814335,0.400486604710005,0.357,0.449,1,"DTNB"
"BCO2",0.854550795405959,0.75602606232473,0.257,0.286,1,"BCO2"
"SLFN12L",0.854550795405959,0.303137663950837,0.257,0.286,1,"SLFN12L"
"GATS",0.854817753626633,1.2993005094176,0.2,0.245,1,"GATS"
"PIGC",0.854922437114276,0.172531017917783,0.657,0.816,1,"PIGC"
"ERCC4",0.854923312720361,0.329555608154013,0.471,0.51,1,"ERCC4"
"TRAPPC9",0.854982177621727,1.20267857651631,0.371,0.388,1,"TRAPPC9"
"RP11-379H18.1",0.85505352818373,0.502824075280777,0.286,0.327,1,"RP11-379H18.1"
"RNF170",0.855288023114029,-0.420528935535036,0.543,0.633,1,"RNF170"
"DIS3L2",0.855400534556953,0.239219499017803,0.586,0.735,1,"DIS3L2"
"CABIN1",0.855623975338604,0.228730725082203,0.557,0.633,1,"CABIN1"
"RP11-110I1.12",0.855657955820324,-0.101159012208525,0.143,0.143,1,"RP11-110I1.12"
"OR2A1-AS1",0.855659148890041,1.1622766142643,0.243,0.286,1,"OR2A1-AS1"
"PABPN1",0.855797636030344,0.249621450549843,0.786,0.796,1,"PABPN1"
"PPP1R8",0.855846127195944,-0.154586289580388,0.643,0.694,1,"PPP1R8"
"AKT3",0.855881671983939,0.758177684337268,0.386,0.388,1,"AKT3"
"MBD1",0.855944298166367,0.528449760996389,0.571,0.633,1,"MBD1"
"KLC2",0.855972306859184,0.210361846693227,0.386,0.449,1,"KLC2"
"HEATR1",0.856502843398604,0.739878413247718,0.429,0.469,1,"HEATR1"
"LPAR2",0.856648371269413,0.317314650775943,0.443,0.531,1,"LPAR2"
"DEGS2",0.856736387850779,0.366714049469656,0.257,0.245,1,"DEGS2"
"MUT",0.856740983534153,0.403816739187767,0.4,0.388,1,"MUT"
"AC003090.1",0.856869863409266,1.26481613959933,0.071,0.061,1,"AC003090.1"
"CTD-2547L24.4",0.856869863409266,-0.293484243910608,0.071,0.061,1,"CTD-2547L24.4"
"KB-1125A3.11",0.856869863409266,-0.191523900667821,0.071,0.061,1,"KB-1125A3.11"
"PNMAL2",0.856869863409266,-0.48605243520965,0.071,0.061,1,"PNMAL2"
"RP11-61A14.1",0.856869863409266,-0.160540117838914,0.071,0.061,1,"RP11-61A14.1"
"PPP1R10",0.856919764004453,0.156411506374504,0.671,0.776,1,"PPP1R10"
"LYPLA2",0.857199901884619,-0.134767262254189,0.7,0.776,1,"LYPLA2"
"MED24",0.857385870612692,0.243386966145892,0.486,0.592,1,"MED24"
"ZNF468",0.857413545291854,0.206031150818036,0.357,0.408,1,"ZNF468"
"XPO4",0.857464797660304,1.1106276308621,0.414,0.449,1,"XPO4"
"BBS9",0.857563050750258,0.749040663915852,0.286,0.286,1,"BBS9"
"EPM2A",0.857598006137337,-1.500714642865,0.171,0.204,1,"EPM2A"
"ZKSCAN2",0.857598006137337,1.59313661261023,0.186,0.184,1,"ZKSCAN2"
"KCNJ14",0.858538715830101,1.61543848399438,0.157,0.184,1,"KCNJ14"
"WNT2B",0.858538715830101,0.418456438239922,0.171,0.163,1,"WNT2B"
"ANKRD40",0.858619145627124,0.867073126527072,0.5,0.633,1,"ANKRD40"
"UCHL5",0.858723953400572,0.139987153614597,0.586,0.653,1,"UCHL5"
"CEP76",0.858787751614493,0.325917325288353,0.229,0.245,1,"CEP76"
"RP11-326C3.15",0.858790849036528,-0.332523627123962,0.129,0.122,1,"RP11-326C3.15"
"ZNF135",0.858790849036528,0.124779101576282,0.129,0.122,1,"ZNF135"
"RP11-305K5.1",0.85906880648647,2.14008818451613,0.143,0.163,1,"RP11-305K5.1"
"IPP",0.859097752142386,0.883103886310842,0.386,0.469,1,"IPP"
"TMEM254",0.859097752142386,0.506471580044626,0.4,0.449,1,"TMEM254"
"KHNYN",0.859480219597732,0.374639201530667,0.457,0.531,1,"KHNYN"
"HAP1",0.859769883702192,-0.207512429648766,0.071,0.082,1,"HAP1"
"HCFC1-AS1",0.859769883702192,-0.433384491159477,0.071,0.082,1,"HCFC1-AS1"
"SLC10A7",0.859871349445373,-0.42244313322509,0.314,0.367,1,"SLC10A7"
"AC104024.1",0.860079080686608,-1.69244087799987,0.2,0.184,1,"AC104024.1"
"RP1-43E13.2",0.860079080686608,0.427860826041538,0.2,0.184,1,"RP1-43E13.2"
"CCL5",0.860461258014731,-0.116685528564312,0.829,0.878,1,"CCL5"
"CIITA",0.860502205121505,-0.19982961358452,0.429,0.449,1,"CIITA"
"CSNK1A1",0.860532509518213,-0.130538431587222,0.857,0.878,1,"CSNK1A1"
"IQCH-AS1",0.860681673932483,-0.640887016255055,0.2,0.245,1,"IQCH-AS1"
"NAIF1",0.861297131856711,1.1727522548632,0.329,0.327,1,"NAIF1"
"HSPBAP1",0.861431249136153,0.325907488140116,0.486,0.571,1,"HSPBAP1"
"RP11-440L14.1",0.861472353129292,0.823513097591011,0.257,0.306,1,"RP11-440L14.1"
"FRZB",0.86147882857968,-1.21410146030236,0.114,0.102,1,"FRZB"
"PAG1",0.861482755143925,0.135908538840651,0.7,0.776,1,"PAG1"
"RFESD",0.861520177195178,0.136999804274962,0.286,0.347,1,"RFESD"
"SLC37A1",0.861547321234893,0.661887238774475,0.371,0.429,1,"SLC37A1"
"C2orf27B",0.861915395013231,-0.344297908361494,0.086,0.082,1,"C2orf27B"
"RP4-548D19.3",0.861915395013231,0.676987216241523,0.086,0.082,1,"RP4-548D19.3"
"WNT10B",0.861915395013231,2.29479342771391,0.086,0.082,1,"WNT10B"
"ZNF572",0.861915395013231,-0.468512591750535,0.086,0.082,1,"ZNF572"
"PHLPP2",0.862297305698115,1.10803089648293,0.257,0.245,1,"PHLPP2"
"RP11-486O12.2",0.862627243892526,-0.202808337295013,0.143,0.143,1,"RP11-486O12.2"
"AP001372.2",0.862883756896486,0.690703597081661,0.286,0.286,1,"AP001372.2"
"HSH2D",0.862889151146215,-0.212471001458517,0.657,0.735,1,"HSH2D"
"NIP7",0.863054801813134,0.231243469493847,0.657,0.755,1,"NIP7"
"CHPF2",0.863062368444181,-0.210468257916809,0.514,0.612,1,"CHPF2"
"ZNF443",0.863157417500424,-0.985724353791654,0.186,0.204,1,"ZNF443"
"C12orf43",0.863514951976327,0.362242772966454,0.457,0.51,1,"C12orf43"
"NKAP",0.863747166185316,0.258864240169854,0.714,0.776,1,"NKAP"
"CTSF",0.863826632457253,0.635788010538907,0.4,0.449,1,"CTSF"
"NDRG2",0.863826632457253,-0.259691942828968,0.4,0.449,1,"NDRG2"
"CYB561D1",0.86383569665889,0.461996801363725,0.343,0.408,1,"CYB561D1"
"CTDSP1",0.86396670934836,0.288174046091019,0.729,0.796,1,"CTDSP1"
"PIGBOS1",0.864076109681116,0.333003611729833,0.614,0.694,1,"PIGBOS1"
"EXOSC10",0.864419816618677,-0.384417247684785,0.571,0.612,1,"EXOSC10"
"AHSA1",0.864459474708043,-0.138238305958478,0.8,0.816,1,"AHSA1"
"SLC30A7",0.86449551189137,0.245530479205096,0.614,0.735,1,"SLC30A7"
"ZNF501",0.864540522164202,0.742938728531379,0.2,0.224,1,"ZNF501"
"TBL3",0.864545909844209,0.167890560502553,0.457,0.551,1,"TBL3"
"ADH5",0.864626221175761,-0.168838364281426,0.771,0.918,1,"ADH5"
"DDX39A",0.864671765028625,-0.16517820437063,0.814,0.878,1,"DDX39A"
"BORCS7",0.864871668233399,0.304645231741411,0.7,0.653,1,"BORCS7"
"EVA1C",0.86491704457806,0.258585831038283,0.314,0.367,1,"EVA1C"
"RP11-137H2.4",0.865398259715472,-0.910310423571329,0.1,0.122,1,"RP11-137H2.4"
"GFM2",0.865556016042339,0.560516276972345,0.357,0.429,1,"GFM2"
"WDR76",0.865556016042339,0.225442985518347,0.386,0.388,1,"WDR76"
"ZSCAN16",0.865556016042339,-0.177302412163292,0.386,0.388,1,"ZSCAN16"
"MRPL10",0.865769685160491,-0.301619988688882,0.671,0.816,1,"MRPL10"
"ZNF789",0.865942571494604,0.168319375435905,0.343,0.347,1,"ZNF789"
"TUSC2",0.866001073250865,-0.222164542999631,0.7,0.816,1,"TUSC2"
"MIXL1",0.86615084531291,-1.27468608571037,0.129,0.122,1,"MIXL1"
"ITGA10",0.866215431684749,0.556114982867361,0.129,0.143,1,"ITGA10"
"CTA-445C9.14",0.866237833359271,-0.117129784393055,0.2,0.184,1,"CTA-445C9.14"
"ZBTB10",0.866310577058753,0.133634466686525,0.586,0.571,1,"ZBTB10"
"TAF6L",0.866358791292427,0.992875455876629,0.371,0.429,1,"TAF6L"
"RP11-894J14.5",0.866645045516837,-0.516982197698049,0.071,0.061,1,"RP11-894J14.5"
"DGUOK",0.867028999990772,-0.17722752907467,0.9,0.939,1,"DGUOK"
"CLP1",0.867125937506508,-0.687682822063563,0.386,0.429,1,"CLP1"
"ASH2L",0.867509927092757,0.45897673943209,0.529,0.592,1,"ASH2L"
"THAP9-AS1",0.868518282901306,0.17838486122768,0.543,0.633,1,"THAP9-AS1"
"CTA-292E10.6",0.86860793949368,-0.139703961685815,0.471,0.51,1,"CTA-292E10.6"
"RAD17",0.868824116388455,0.508936835878551,0.543,0.653,1,"RAD17"
"TRIM68",0.86893110358913,0.770841328155435,0.314,0.347,1,"TRIM68"
"RBM20",0.869031118771921,-0.88521974508163,0.071,0.082,1,"RBM20"
"RP11-354P11.8",0.869031118771921,-0.900882862844913,0.071,0.082,1,"RP11-354P11.8"
"RP11-434B12.1",0.869031118771921,0.510636717306697,0.071,0.082,1,"RP11-434B12.1"
"MAPRE1",0.869062868008159,0.147580249247989,0.9,0.837,1,"MAPRE1"
"CXorf21",0.869095424017887,-0.774686561217506,0.486,0.51,1,"CXorf21"
"ZNF280B",0.869320282368757,-0.236742467021183,0.186,0.204,1,"ZNF280B"
"IGLC5",0.869321004446483,-0.825342147396111,0.114,0.102,1,"IGLC5"
"EAF2",0.869516088925904,-0.229112771329007,0.7,0.694,1,"EAF2"
"SGSH",0.87032314267968,0.766393627497502,0.357,0.367,1,"SGSH"
"CTD-2516F10.2",0.870743027477103,0.740856500028459,0.086,0.082,1,"CTD-2516F10.2"
"KRTAP5-AS1",0.870743027477103,0.678066102735969,0.086,0.082,1,"KRTAP5-AS1"
"LIMD1-AS1",0.870743027477103,-0.557970784118214,0.086,0.082,1,"LIMD1-AS1"
"SCAANT1",0.870743027477103,0.2405858829286,0.086,0.082,1,"SCAANT1"
"ZCCHC12",0.870743027477103,0.921869787472277,0.086,0.082,1,"ZCCHC12"
"ZDHHC15",0.870743027477103,0.181269715151471,0.086,0.082,1,"ZDHHC15"
"PLCH2",0.870862963844461,1.45209859111765,0.257,0.286,1,"PLCH2"
"STAM-AS1",0.870862963844461,0.15958113842643,0.257,0.286,1,"STAM-AS1"
"GIN1",0.871478514919297,0.274878421811011,0.329,0.327,1,"GIN1"
"CUBN",0.871577808791904,0.55408753200677,0.171,0.163,1,"CUBN"
"ERF",0.871634618106857,1.25473110825457,0.429,0.51,1,"ERF"
"DCAF8",0.871818309610578,0.341519567560647,0.671,0.755,1,"DCAF8"
"SFSWAP",0.871818309610578,0.340568619169259,0.686,0.735,1,"SFSWAP"
"CEACAM21",0.871877495511784,0.321441477429127,0.314,0.306,1,"CEACAM21"
"AIFM1",0.871961683439623,0.96848486871509,0.529,0.592,1,"AIFM1"
"BAG2",0.872172082737528,0.181030439716212,0.443,0.51,1,"BAG2"
"Z83851.4",0.872182100003701,-0.190351722268879,0.157,0.163,1,"Z83851.4"
"TBPL1",0.87232139662815,0.107422966792431,0.686,0.816,1,"TBPL1"
"IFT57",0.87232139662815,0.195530640869613,0.729,0.755,1,"IFT57"
"GPBP1L1",0.872527372498704,-0.205125875233158,0.7,0.837,1,"GPBP1L1"
"XRCC1",0.872686104192005,0.364230737538926,0.457,0.51,1,"XRCC1"
"TMEM106B",0.872705990307923,0.12967319156646,0.743,0.816,1,"TMEM106B"
"TTC13",0.872820455094696,0.556250680133692,0.414,0.49,1,"TTC13"
"RHBDD2",0.872859401286892,0.129275803481325,0.771,0.816,1,"RHBDD2"
"DHRS1",0.872936754624444,0.251562075502858,0.571,0.592,1,"DHRS1"
"LTA4H",0.873146120644017,-0.11041777183131,0.8,0.878,1,"LTA4H"
"RPAIN",0.873146120644017,-0.212186506511561,0.8,0.878,1,"RPAIN"
"ILF2",0.873146120644017,0.192364504794692,0.857,0.796,1,"ILF2"
"CCDC107",0.873188849080551,-0.236001977724346,0.8,0.898,1,"CCDC107"
"BCL2L13",0.873232490183402,0.303691329474964,0.571,0.612,1,"BCL2L13"
"NR4A1",0.87329211833473,-0.104811737465461,0.829,0.918,1,"NR4A1"
"CNBD2",0.873298875652196,0.536502247053045,0.429,0.408,1,"CNBD2"
"SDCBP",0.873431802934894,-0.110891219110791,0.943,0.939,1,"SDCBP"
"LYRM2",0.873513689828092,0.302008756679515,0.671,0.694,1,"LYRM2"
"RP11-405M12.3",0.873522466795425,-0.309759772177695,0.129,0.122,1,"RP11-405M12.3"
"AL592183.1",0.873948575146328,-0.129039580658268,0.429,0.51,1,"AL592183.1"
"ANAPC10",0.874039071655799,0.14706839277264,0.6,0.633,1,"ANAPC10"
"ZNF529",0.874469750701187,0.243723027225168,0.371,0.388,1,"ZNF529"
"FUT8-AS1",0.874513375124661,-0.21486026300837,0.186,0.224,1,"FUT8-AS1"
"TMEM183A",0.874572125970754,-0.213505966347573,0.757,0.735,1,"TMEM183A"
"USP13",0.874779188284361,0.812159626708827,0.286,0.306,1,"USP13"
"BTN2A1",0.874942670666292,0.165880266851193,0.514,0.531,1,"BTN2A1"
"KDM4B",0.874943545590987,0.120312936204046,0.629,0.673,1,"KDM4B"
"LRRC58",0.874943545590987,0.297472344744511,0.629,0.673,1,"LRRC58"
"KIAA1586",0.875024772442841,0.820502424845355,0.329,0.347,1,"KIAA1586"
"NIPSNAP1",0.875147486642433,0.105268487937778,0.557,0.612,1,"NIPSNAP1"
"OPTN",0.875278436299661,-0.454508018399786,0.786,0.898,1,"OPTN"
"DALRD3",0.875329997813167,-0.118222438272355,0.629,0.714,1,"DALRD3"
"MGP",0.875491095800605,0.169887813717217,0.186,0.204,1,"MGP"
"CTD-2517O10.6",0.875929211002644,0.445424225651226,0.229,0.245,1,"CTD-2517O10.6"
"RP11-468E2.5",0.875929211002644,0.226081044223164,0.229,0.245,1,"RP11-468E2.5"
"FAM134C",0.875986099985112,0.269082941486695,0.657,0.755,1,"FAM134C"
"HMGXB4",0.876261096720682,0.185401796154652,0.714,0.714,1,"HMGXB4"
"RP11-567M16.6",0.876420622194828,0.489782868442408,0.171,0.204,1,"RP11-567M16.6"
"CA8",0.876440666248964,-0.17520169791536,0.071,0.061,1,"CA8"
"RP11-93G5.1",0.876440666248964,-0.738676186519973,0.071,0.061,1,"RP11-93G5.1"
"CNNM3",0.87657731302994,0.533586547954651,0.3,0.367,1,"CNNM3"
"NUP107",0.876614208986547,0.208513080984483,0.729,0.755,1,"NUP107"
"ANAPC2",0.876782539530804,0.428822084599487,0.457,0.49,1,"ANAPC2"
"DNAJC24",0.876782539530804,0.334365175748354,0.457,0.49,1,"DNAJC24"
"KLHL20",0.877059791494165,0.386537338970616,0.514,0.653,1,"KLHL20"
"PPT1",0.877260393238343,-0.218283354306142,0.771,0.857,1,"PPT1"
"OGFOD2",0.877278577939869,0.88490671005126,0.457,0.51,1,"OGFOD2"
"PHGDH",0.877422171450534,0.747290547996228,0.3,0.286,1,"PHGDH"
"THRAP3",0.87745297293808,0.148103272703536,0.829,0.857,1,"THRAP3"
"LSM6",0.877552826202199,-0.142467304528088,0.829,0.918,1,"LSM6"
"LNX1",0.87763276893169,-0.740566253565585,0.257,0.306,1,"LNX1"
"UBALD1",0.877644803479996,0.290209185865197,0.571,0.612,1,"UBALD1"
"COX7A2",0.877699989296395,-0.131268173072893,0.986,1,1,"COX7A2"
"CYBA",0.877699989296395,-0.101389717733805,1,1,1,"CYBA"
"XAB2",0.877916889459965,0.329096850744339,0.571,0.633,1,"XAB2"
"VPS13D",0.878041637324812,-0.743565999870062,0.414,0.429,1,"VPS13D"
"RP11-666A20.4",0.878310356744684,0.55377501059108,0.071,0.082,1,"RP11-666A20.4"
"RP11-83M16.5",0.878310356744684,-1.42311247304921,0.071,0.082,1,"RP11-83M16.5"
"SYTL2",0.878408771446136,0.42421038564945,0.386,0.408,1,"SYTL2"
"LL22NC03-86G7.1",0.878567694302772,0.794430150725233,0.343,0.408,1,"LL22NC03-86G7.1"
"RRM1",0.878969628225103,0.366807341231117,0.529,0.612,1,"RRM1"
"SEC31B",0.879019970858044,0.179673177440613,0.243,0.265,1,"SEC31B"
"KHK",0.879019970858044,0.230599915503867,0.257,0.245,1,"KHK"
"TMEM173",0.879045733979223,0.246477091451931,0.757,0.776,1,"TMEM173"
"COL9A2",0.879128647772166,0.665017600236838,0.314,0.347,1,"COL9A2"
"HS3ST2",0.879469360304327,0.834261051434969,0.214,0.204,1,"HS3ST2"
"HIST1H3J",0.879586793200517,-0.379196207186194,0.086,0.082,1,"HIST1H3J"
"RP11-266K4.9",0.879586793200517,-0.443519893579307,0.086,0.082,1,"RP11-266K4.9"
"SRPX",0.879586793200517,0.628180616798073,0.086,0.082,1,"SRPX"
"KAT8",0.879842462960353,-0.164821964854178,0.643,0.714,1,"KAT8"
"CCDC142",0.880104939387388,-0.22023918162455,0.371,0.408,1,"CCDC142"
"CTD-2341M24.1",0.880331325487854,-0.518902347853512,0.271,0.286,1,"CTD-2341M24.1"
"RP11-568N6.1",0.880347630073004,0.397997873113985,0.243,0.245,1,"RP11-568N6.1"
"HIST2H2AB",0.880500602770556,-0.92818776461527,0.171,0.184,1,"HIST2H2AB"
"MPP2",0.880563524994326,0.105767513561474,0.129,0.143,1,"MPP2"
"RP11-35G9.5",0.880563524994326,-0.705111759000242,0.129,0.143,1,"RP11-35G9.5"
"CSNK1G3",0.880877003819973,0.735134533624199,0.557,0.551,1,"CSNK1G3"
"RP11-722G7.1",0.880905084499112,-0.186001575898265,0.129,0.122,1,"RP11-722G7.1"
"RP5-1142A6.8",0.880905084499112,0.531473905525301,0.129,0.122,1,"RP5-1142A6.8"
"PDPK1",0.881068303688246,0.284508724752241,0.586,0.694,1,"PDPK1"
"DNAJC2",0.881102989888348,0.133913189064549,0.743,0.776,1,"DNAJC2"
"COBLL1",0.881193906819161,0.238863853885661,0.557,0.571,1,"COBLL1"
"C2orf44",0.881669488823779,0.126961743444118,0.186,0.204,1,"C2orf44"
"B3GLCT",0.881768789599224,-0.524466163891626,0.257,0.286,1,"B3GLCT"
"TMEM38B",0.881842058815493,0.116198395493261,0.643,0.694,1,"TMEM38B"
"SHISA5",0.881864164715061,0.196078250318958,0.914,0.837,1,"SHISA5"
"DDX21",0.88191327749767,-0.116553942649728,0.9,0.918,1,"DDX21"
"TMEM209",0.882332042579925,0.331968835146593,0.457,0.531,1,"TMEM209"
"USP10",0.882464409703451,-0.101226292482994,0.671,0.735,1,"USP10"
"TEX9",0.882697038444328,0.11223879003213,0.371,0.347,1,"TEX9"
"LAMP3",0.883175800396432,0.222868069746359,0.229,0.265,1,"LAMP3"
"ZC3H3",0.883216314465575,0.48903637974704,0.414,0.531,1,"ZC3H3"
"ZC3HC1",0.883236823941466,0.813460548107864,0.386,0.408,1,"ZC3HC1"
"RRP1B",0.883254808237747,0.404414430364524,0.6,0.673,1,"RRP1B"
"AP5S1",0.883487980167296,0.720126908145776,0.357,0.388,1,"AP5S1"
"TMEM57",0.883654610413075,0.487660521020632,0.6,0.714,1,"TMEM57"
"MTCH1",0.88399674951774,-0.202590992424369,0.871,0.898,1,"MTCH1"
"CROCC",0.884550691453347,0.605674675930347,0.386,0.449,1,"CROCC"
"LOH12CR2",0.884606589898559,0.793560953504519,0.243,0.265,1,"LOH12CR2"
"ZNF614",0.884606589898559,0.911656643421054,0.257,0.245,1,"ZNF614"
"PNKP",0.884625616674696,0.106569187483173,0.657,0.755,1,"PNKP"
"ANKRD18B",0.884656372617207,0.51320316256952,0.086,0.102,1,"ANKRD18B"
"FANCD2",0.884854894824395,0.18378351669327,0.3,0.327,1,"FANCD2"
"CWC25",0.884998460856947,0.163595861347169,0.714,0.735,1,"CWC25"
"ZNF790",0.885152931462078,0.72308129973025,0.329,0.347,1,"ZNF790"
"ZNF408",0.885359207927447,-0.555147333405246,0.286,0.306,1,"ZNF408"
"ACTA2",0.88553573414008,0.326343718574817,0.429,0.51,1,"ACTA2"
"MED12L",0.885538476868696,-0.560626983743076,0.157,0.163,1,"MED12L"
"RP11-538P18.2",0.885652489183655,0.116067796362731,0.371,0.429,1,"RP11-538P18.2"
"AMD1",0.885812421245887,0.184874440606436,0.8,0.816,1,"AMD1"
"COMMD1",0.885863838732242,0.117599421317667,0.8,0.837,1,"COMMD1"
"TMEM41A",0.885937336794043,0.464746006180143,0.514,0.653,1,"TMEM41A"
"VWA9",0.885937336794043,0.202723976718935,0.557,0.592,1,"VWA9"
"OGFOD1",0.886015851990877,0.357597820186221,0.443,0.51,1,"OGFOD1"
"RHBDF2",0.886187902657802,-0.199567286484952,0.643,0.694,1,"RHBDF2"
"OCIAD2",0.886197676431182,-0.184915134038754,0.914,0.939,1,"OCIAD2"
"ARPC5",0.886221625600929,-0.13976215826695,0.971,1,1,"ARPC5"
"FBXO46",0.886433808116806,0.356988531919451,0.286,0.327,1,"FBXO46"
"USP39",0.886480708660082,0.159733715302445,0.571,0.612,1,"USP39"
"ZNF83",0.886480708660082,0.155706924216975,0.586,0.592,1,"ZNF83"
"KLHL7",0.886589278713732,0.456030530515671,0.5,0.571,1,"KLHL7"
"NUP50-AS1",0.886689045400728,1.14904555906357,0.357,0.408,1,"NUP50-AS1"
"TCEAL1",0.886733425073991,0.622515253889705,0.571,0.633,1,"TCEAL1"
"GATAD2B",0.886733639433519,0.26297638487027,0.571,0.633,1,"GATAD2B"
"TPP2",0.886733639433519,-0.139245219304639,0.571,0.633,1,"TPP2"
"RNF175",0.886915360940587,1.81013681386594,0.171,0.184,1,"RNF175"
"NPRL2",0.887203997806976,0.149213358399544,0.6,0.633,1,"NPRL2"
"RP1-228P16.8",0.887606343032929,-0.477136624568301,0.071,0.082,1,"RP1-228P16.8"
"RP11-656D10.3",0.887606343032929,0.261919871294504,0.071,0.082,1,"RP11-656D10.3"
"PCIF1",0.888015491713702,0.492227337906706,0.6,0.714,1,"PCIF1"
