"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"2424",1,10.3218045112782,0.589796221344048,0.0968822843822844,3,0.0937916447246586,"+","GO:0071000","response to magnetism"
"2425",1,10.3218045112782,0.589553006407411,0.0968822843822844,3,0.0937916447246586,"+","GO:0098904","regulation of AV node cell action potential"
"2426",1,10.3218045112782,0.58930999197773,0.0968822843822844,3,0.0937916447246586,"+","GO:0090187","positive regulation of pancreatic juice secretion"
"2427",1,10.3218045112782,0.589067177807158,0.0968822843822844,3,0.0937916447246586,"+","GO:0048669","collateral sprouting in absence of injury"
"2428",1,10.3218045112782,0.588824563648259,0.0968822843822844,3,0.0937916447246586,"+","GO:0106091","glial cell projection elongation"
"2429",1,10.3218045112782,0.588582149254002,0.0968822843822844,3,0.0937916447246586,"+","GO:0032290","peripheral nervous system myelin formation"
"2430",1,10.3218045112782,0.588339934377766,0.0968822843822844,3,0.0937916447246586,"+","GO:0098849","cellular detoxification of cadmium ion"
"2431",1,10.3218045112782,0.588097918773333,0.0968822843822844,3,0.0937916447246586,"+","GO:1905604","negative regulation of blood-brain barrier permeability"
"2432",1,10.3218045112782,0.58785610219489,0.0968822843822844,3,0.0937916447246586,"+","GO:0070495","negative regulation of thrombin-activated receptor signaling pathway"
"2433",1,10.3218045112782,0.587614484397029,0.0968822843822844,3,0.0937916447246586,"+","GO:0070494","regulation of thrombin-activated receptor signaling pathway"
"2434",1,10.3218045112782,0.587373065134746,0.0968822843822844,3,0.0937916447246586,"+","GO:0070487","monocyte aggregation"
"2435",1,10.3218045112782,0.587131844163438,0.0968822843822844,3,0.0937916447246586,"+","GO:0070430","positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway"
"2436",1,10.3218045112782,0.586890821238905,0.0968822843822844,3,0.0937916447246586,"+","GO:1900749","(R)-carnitine transport"
"2437",1,10.3218045112782,0.586649996117346,0.0968822843822844,3,0.0937916447246586,"+","GO:1905555","positive regulation of blood vessel branching"
"2438",1,10.3218045112782,0.586409368555362,0.0968822843822844,3,0.0937916447246586,"+","GO:0070340","detection of bacterial lipopeptide"
"2439",1,10.3218045112782,0.586168938309951,0.0968822843822844,3,0.0937916447246586,"+","GO:0036486","ventral trunk neural crest cell migration"
"2440",1,10.3218045112782,0.585928705138513,0.0968822843822844,3,0.0937916447246586,"+","GO:1900620","acetate ester biosynthetic process"
"2441",1,10.3218045112782,0.585688668798841,0.0968822843822844,3,0.0937916447246586,"+","GO:0043585","nose morphogenesis"
"2442",1,10.3218045112782,0.585448829049128,0.0968822843822844,3,0.0937916447246586,"+","GO:0035928","rRNA import into mitochondrion"
"2443",1,10.3218045112782,0.585209185647962,0.0968822843822844,3,0.0937916447246586,"+","GO:1904933","regulation of cell proliferation in midbrain"
"2444",1,10.3218045112782,0.584969738354326,0.0968822843822844,3,0.0937916447246586,"+","GO:0048320","axial mesoderm formation"
"2445",1,10.3218045112782,0.584730486927596,0.0968822843822844,3,0.0937916447246586,"+","GO:0051029","rRNA transport"
"2446",1,10.3218045112782,0.584491431127544,0.0968822843822844,3,0.0937916447246586,"+","GO:1905312","positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"
"2447",1,10.3218045112782,0.584252570714332,0.0968822843822844,3,0.0937916447246586,"+","GO:1905310","regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"
"2448",1,10.3218045112782,0.584013905448518,0.0968822843822844,3,0.0937916447246586,"+","GO:1905242","response to 3,3',5-triiodo-L-thyronine"
"2449",1,10.3218045112782,0.583775435091046,0.0968822843822844,3,0.0937916447246586,"+","GO:0035684","helper T cell extravasation"
"2450",1,10.3218045112782,0.583537159403254,0.0968822843822844,3,0.0937916447246586,"+","GO:0035621","ER to Golgi ceramide transport"
"2451",1,10.3218045112782,0.583299078146867,0.0968822843822844,3,0.0937916447246586,"+","GO:1904694","negative regulation of vascular associated smooth muscle contraction"
"2452",1,10.3218045112782,0.583061191084001,0.0968822843822844,3,0.0937916447246586,"+","GO:1900212","negative regulation of mesenchymal cell apoptotic process involved in metanephros development"
"2453",1,10.3218045112782,0.582823497977159,0.0968822843822844,3,0.0937916447246586,"+","GO:1900211","regulation of mesenchymal cell apoptotic process involved in metanephros development"
"2454",1,10.3218045112782,0.58258599858923,0.0968822843822844,3,0.0937916447246586,"+","GO:0055107","Golgi to secretory granule transport"
"2455",1,10.3218045112782,0.582348692683492,0.0968822843822844,3,0.0937916447246586,"+","GO:1905024","regulation of membrane repolarization during ventricular cardiac muscle cell action potential"
"2456",1,10.3218045112782,0.582111580023604,0.0968822843822844,3,0.0937916447246586,"+","GO:0061789","dense core granule priming"
"2457",1,10.3218045112782,0.581874660373615,0.0968822843822844,3,0.0937916447246586,"+","GO:1900106","positive regulation of hyaluranon cable assembly"
"2458",1,10.3218045112782,0.581637933497954,0.0968822843822844,3,0.0937916447246586,"+","GO:1900104","regulation of hyaluranon cable assembly"
"2459",1,10.3218045112782,0.581401399161436,0.0968822843822844,3,0.0937916447246586,"+","GO:0015891","siderophore transport"
"2460",1,10.3218045112782,0.581165057129257,0.0968822843822844,3,0.0937916447246586,"+","GO:1900086","positive regulation of peptidyl-tyrosine autophosphorylation"
"2461",1,10.3218045112782,0.580928907166994,0.0968822843822844,3,0.0937916447246586,"+","GO:0030505","inorganic diphosphate transport"
"2462",1,10.3218045112782,0.580692949040606,0.0968822843822844,3,0.0937916447246586,"+","GO:0061642","chemoattraction of axon"
"2463",1,10.3218045112782,0.580457182516432,0.0968822843822844,3,0.0937916447246586,"+","GO:0086048","membrane depolarization during bundle of His cell action potential"
"2464",1,10.3218045112782,0.58022160736119,0.0968822843822844,3,0.0937916447246586,"+","GO:0086047","membrane depolarization during Purkinje myocyte cell action potential"
"2465",1,10.3218045112782,0.579986223341976,0.0968822843822844,3,0.0937916447246586,"+","GO:0086017","Purkinje myocyte action potential"
"2466",1,10.3218045112782,0.579751030226266,0.0968822843822844,3,0.0937916447246586,"+","GO:1904398","positive regulation of neuromuscular junction development"
"2467",1,10.3218045112782,0.57951602778191,0.0968822843822844,3,0.0937916447246586,"+","GO:1904340","positive regulation of dopaminergic neuron differentiation"
"2468",1,10.3218045112782,0.579281215777136,0.0968822843822844,3,0.0937916447246586,"+","GO:0035284","brain segmentation"
"2469",1,10.3218045112782,0.579046593980547,0.0968822843822844,3,0.0937916447246586,"+","GO:0150064","vertebrate eye-specific patterning"
"2470",1,10.3218045112782,0.578812162161122,0.0968822843822844,3,0.0937916447246586,"+","GO:0150020","basal dendrite arborization"
"2471",1,10.3218045112782,0.578577920088212,0.0968822843822844,3,0.0937916447246586,"+","GO:0150019","basal dendrite morphogenesis"
"2472",1,10.3218045112782,0.578343867531542,0.0968822843822844,3,0.0937916447246586,"+","GO:0150018","basal dendrite development"
"2473",1,10.3218045112782,0.57811000426121,0.0968822843822844,3,0.0937916447246586,"+","GO:1904237","positive regulation of substrate-dependent cell migration, cell attachment to substrate"
"2474",1,10.3218045112782,0.577876330047685,0.0968822843822844,3,0.0937916447246586,"+","GO:1904235","regulation of substrate-dependent cell migration, cell attachment to substrate"
"2475",1,10.3218045112782,0.577642844661807,0.0968822843822844,3,0.0937916447246586,"+","GO:0010751","negative regulation of nitric oxide mediated signal transduction"
"2476",1,10.3218045112782,0.577409547874787,0.0968822843822844,3,0.0937916447246586,"+","GO:0016046","detection of fungus"
"2477",1,10.3218045112782,0.577176439458204,0.0968822843822844,3,0.0937916447246586,"+","GO:0010724","regulation of definitive erythrocyte differentiation"
"2478",1,10.3218045112782,0.576943519184008,0.0968822843822844,3,0.0937916447246586,"+","GO:1903760","regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization"
"2479",1,10.3218045112782,0.576710786824515,0.0968822843822844,3,0.0937916447246586,"+","GO:0060948","cardiac vascular smooth muscle cell development"
"2480",1,10.3218045112782,0.576478242152408,0.0968822843822844,3,0.0937916447246586,"+","GO:0097374","sensory neuron axon guidance"
"2481",1,10.3218045112782,0.576245884940738,0.0968822843822844,3,0.0937916447246586,"+","GO:0034633","retinol transport"
"2482",1,10.3218045112782,0.576013714962922,0.0968822843822844,3,0.0937916447246586,"+","GO:0097324","melanocyte migration"
"2483",1,10.3218045112782,0.575781731992739,0.0968822843822844,3,0.0937916447246586,"+","GO:0010643","cell communication by chemical coupling"
"2484",1,10.3218045112782,0.575549935804336,0.0968822843822844,3,0.0937916447246586,"+","GO:0010609","mRNA localization resulting in post-transcriptional regulation of gene expression"
"2485",1,10.3218045112782,0.575318326172222,0.0968822843822844,3,0.0937916447246586,"+","GO:0003430","growth plate cartilage chondrocyte growth"
"2486",1,10.3218045112782,0.575086902871268,0.0968822843822844,3,0.0937916447246586,"+","GO:0060846","blood vessel endothelial cell fate commitment"
"2487",1,10.3218045112782,0.574855665676708,0.0968822843822844,3,0.0937916447246586,"+","GO:1904071","presynaptic active zone assembly"
"2488",1,10.3218045112782,0.574624614364136,0.0968822843822844,3,0.0937916447246586,"+","GO:0097278","complement-dependent cytotoxicity"
"2489",1,10.3218045112782,0.57439374870951,0.0968822843822844,3,0.0937916447246586,"+","GO:0008292","acetylcholine biosynthetic process"
"2490",1,10.3218045112782,0.574163068489145,0.0968822843822844,3,0.0937916447246586,"+","GO:1904017","cellular response to Thyroglobulin triiodothyronine"
"2491",1,10.3218045112782,0.573932573479716,0.0968822843822844,3,0.0937916447246586,"+","GO:0003365","establishment of cell polarity involved in ameboidal cell migration"
"2492",1,10.3218045112782,0.573702263458255,0.0968822843822844,3,0.0937916447246586,"+","GO:0060743","epithelial cell maturation involved in prostate gland development"
"2493",1,10.3218045112782,0.573472138202155,0.0968822843822844,3,0.0937916447246586,"+","GO:0060715","syncytiotrophoblast cell differentiation involved in labyrinthine layer development"
"2494",1,10.3218045112782,0.573242197489163,0.0968822843822844,3,0.0937916447246586,"+","GO:0010482","regulation of epidermal cell division"
"2495",1,10.3218045112782,0.573012441097383,0.0968822843822844,3,0.0937916447246586,"+","GO:0097101","blood vessel endothelial cell fate specification"
"2496",1,10.3218045112782,0.572782868805277,0.0968822843822844,3,0.0937916447246586,"+","GO:0045957","negative regulation of complement activation, alternative pathway"
"2497",1,10.3218045112782,0.572553480391659,0.0968822843822844,3,0.0937916447246586,"+","GO:0061107","seminal vesicle development"
"2498",1,10.3218045112782,0.572324275635697,0.0968822843822844,3,0.0937916447246586,"+","GO:0060672","epithelial cell morphogenesis involved in placental branching"
"2499",1,10.3218045112782,0.572095254316915,0.0968822843822844,3,0.0937916447246586,"+","GO:0060671","epithelial cell differentiation involved in embryonic placenta development"
"2500",1,10.3218045112782,0.571866416215189,0.0968822843822844,3,0.0937916447246586,"+","GO:0046379","extracellular polysaccharide metabolic process"
"2501",1,10.3218045112782,0.571637761110744,0.0968822843822844,3,0.0937916447246586,"+","GO:1902946","protein localization to early endosome"
"2502",1,10.3218045112782,0.571409288784161,0.0968822843822844,3,0.0937916447246586,"+","GO:0014735","regulation of muscle atrophy"
"2503",1,10.3218045112782,0.571180999016369,0.0968822843822844,3,0.0937916447246586,"+","GO:0014707","branchiomeric skeletal muscle development"
"2504",1,10.3218045112782,0.570952891588647,0.0968822843822844,3,0.0937916447246586,"+","GO:1903392","negative regulation of adherens junction organization"
"2505",1,10.3218045112782,0.570724966282623,0.0968822843822844,3,0.0937916447246586,"+","GO:0007538","primary sex determination"
"2506",1,10.3218045112782,0.570497222880276,0.0968822843822844,3,0.0937916447246586,"+","GO:0003167","atrioventricular bundle cell differentiation"
"2507",1,10.3218045112782,0.57026966116393,0.0968822843822844,3,0.0937916447246586,"+","GO:1902896","terminal web assembly"
"2508",1,10.3218045112782,0.570042280916257,0.0968822843822844,3,0.0937916447246586,"+","GO:0060559","positive regulation of calcidiol 1-monooxygenase activity"
"2509",1,10.3218045112782,0.569815081920276,0.0968822843822844,3,0.0937916447246586,"+","GO:0060535","trachea cartilage morphogenesis"
"2510",1,10.3218045112782,0.569588063959351,0.0968822843822844,3,0.0937916447246586,"+","GO:0060528","secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development"
"2511",8,1.7694522019334,0.571699900908347,4.52117327117327,140,0.0941768976698065,"+","GO:0098656","monoatomic anion transmembrane transport"
"2512",1,0.216541353383459,0.575586024144316,4.61805555555556,143,0.0948548246834954,"-","GO:0007030","Golgi organization"
"2513",33,0.751366651923927,0.575474569539305,43.9199689199689,1360,0.0948742106706208,"-","GO:1901566","organonitrogen compound biosynthetic process"
"2514",5,2.06436090225564,0.575803308922189,2.42205710955711,75,0.0949661824201524,"+","GO:0032147","activation of protein kinase activity"
"2515",5,2.06436090225564,0.575574361284446,2.42205710955711,75,0.0949661824201524,"+","GO:0055117","regulation of cardiac muscle contraction"
"2516",23,1.41310418904404,0.579236184533993,16.2762237762238,504,0.0956083605778079,"+","GO:0055080","monoatomic cation homeostasis"
"2517",1,0.212091873519415,0.57940153561294,4.71493783993784,146,0.095673664313965,"-","GO:1902600","proton transmembrane transport"
"2518",91,1.18148957298908,0.58063085911254,77.0214160839161,2385,0.0959147479659763,"+","GO:0033036","macromolecule localization"
"2519",7,1.93533834586466,0.580464571928945,3.61693861693862,112,0.0959253596200887,"+","GO:1902106","negative regulation of leukocyte differentiation"
"2520",3,2.73224237063246,0.580714838453268,1.09799922299922,34,0.0960048148594263,"+","GO:0045671","negative regulation of osteoclast differentiation"
"2521",3,2.73224237063246,0.580484487466178,1.09799922299922,34,0.0960048148594263,"+","GO:0006691","leukotriene metabolic process"
"2522",3,2.73224237063246,0.580254319152353,1.09799922299922,34,0.0960048148594263,"+","GO:0033198","response to ATP"
"2523",3,2.73224237063246,0.580024333294584,1.09799922299922,34,0.0960048148594263,"+","GO:1901658","glycosyl compound catabolic process"
"2524",3,2.73224237063246,0.579794529676004,1.09799922299922,34,0.0960048148594263,"+","GO:0031663","lipopolysaccharide-mediated signaling pathway"
"2525",3,2.73224237063246,0.579564908080093,1.09799922299922,34,0.0960048148594263,"+","GO:0031646","positive regulation of nervous system process"
"2526",3,2.73224237063246,0.579335468290671,1.09799922299922,34,0.0960048148594263,"+","GO:0050775","positive regulation of dendrite morphogenesis"
"2527",3,2.73224237063246,0.579106210091901,1.09799922299922,34,0.0960048148594263,"+","GO:1903955","positive regulation of protein targeting to mitochondrion"
"2528",3,2.73224237063246,0.578877133268289,1.09799922299922,34,0.0960048148594263,"+","GO:0150077","regulation of neuroinflammatory response"
"2529",3,2.73224237063246,0.57864823760468,1.09799922299922,34,0.0960048148594263,"+","GO:0046471","phosphatidylglycerol metabolic process"
"2530",1,0.210649071658739,0.578973774423481,4.74723193473193,147,0.0960968083245691,"-","GO:0002440","production of molecular mediator of immune response"
"2531",4,2.2937343358396,0.580482633614518,1.74388111888112,54,0.0963853274078819,"+","GO:0045778","positive regulation of ossification"
"2532",4,2.2937343358396,0.580253375070436,1.74388111888112,54,0.0963853274078819,"+","GO:0021695","cerebellar cortex development"
"2533",4,2.2937343358396,0.58002429754376,1.74388111888112,54,0.0963853274078819,"+","GO:0021872","forebrain generation of neurons"
"2534",2,0.327676333691371,0.586252590216877,6.10358391608392,189,0.0974587721320978,"-","GO:0061136","regulation of proteasomal protein catabolic process"
"2535",5,2.03719825880491,0.595958562603101,2.4543512043512,76,0.0991113925210825,"+","GO:0009880","embryonic pattern specification"
"2536",1,0.203719825880491,0.596942953924533,4.90870240870241,152,0.0993142643280599,"-","GO:0006352","DNA-templated transcription initiation"
"2537",7,1.90138504155125,0.599425764999076,3.68152680652681,114,0.0997666578627996,"+","GO:0001824","blastocyst development"
"2538",7,1.90138504155125,0.599189584634616,3.68152680652681,114,0.0997666578627996,"+","GO:0016358","dendrite development"
"2539",20,1.42697758220436,0.599365752901295,14.0156371406371,434,0.0998353110684504,"+","GO:0009410","response to xenobiotic stimulus"
"2540",9,1.82149491375498,0.601163882459441,4.9409965034965,153,0.100174261067177,"+","GO:0008064","regulation of actin polymerization or depolymerization"
"2541",8,0.55919482679611,0.606758197643787,14.306283993784,443,0.101146269121096,"-","GO:0034248","regulation of amide metabolic process"
"2542",4,2.25203007518797,0.608270002462022,1.77617521367521,55,0.101438191055465,"+","GO:0046902","regulation of mitochondrial membrane permeability"
"2543",10,0.589817400644468,0.610775516557104,16.9543997668998,525,0.101896092541148,"-","GO:0051301","cell division"
"2544",3,2.65417830290011,0.614814279385094,1.13029331779332,35,0.102610216279976,"+","GO:1902624","positive regulation of neutrophil migration"
"2545",3,2.65417830290011,0.6145727020651,1.13029331779332,35,0.102610216279976,"+","GO:0045589","regulation of regulatory T cell differentiation"
"2546",3,2.65417830290011,0.614331314515192,1.13029331779332,35,0.102610216279976,"+","GO:0045577","regulation of B cell differentiation"
"2547",3,2.65417830290011,0.614090116511849,1.13029331779332,35,0.102610216279976,"+","GO:0032965","regulation of collagen biosynthetic process"
"2548",3,2.65417830290011,0.613849107831899,1.13029331779332,35,0.102610216279976,"+","GO:0032743","positive regulation of interleukin-2 production"
"2549",3,2.65417830290011,0.613608288252522,1.13029331779332,35,0.102610216279976,"+","GO:0071398","cellular response to fatty acid"
"2550",3,2.65417830290011,0.613367657551247,1.13029331779332,35,0.102610216279976,"+","GO:0048048","embryonic eye morphogenesis"
"2551",3,2.65417830290011,0.61312721550595,1.13029331779332,35,0.102610216279976,"+","GO:1903749","positive regulation of establishment of protein localization to mitochondrion"
"2552",3,2.65417830290011,0.612886961894859,1.13029331779332,35,0.102610216279976,"+","GO:0097028","dendritic cell differentiation"
"2553",2,3.64298982750995,0.614559592924077,0.548999611499612,17,0.102930567521824,"+","GO:0010273","detoxification of copper ion"
"2554",2,3.64298982750995,0.614318966615179,0.548999611499612,17,0.102930567521824,"+","GO:0034112","positive regulation of homotypic cell-cell adhesion"
"2555",2,3.64298982750995,0.614078528663471,0.548999611499612,17,0.102930567521824,"+","GO:1903140","regulation of establishment of endothelial barrier"
"2556",2,3.64298982750995,0.613838278847875,0.548999611499612,17,0.102930567521824,"+","GO:0033623","regulation of integrin activation"
"2557",2,3.64298982750995,0.613598216947661,0.548999611499612,17,0.102930567521824,"+","GO:0072202","cell differentiation involved in metanephros development"
"2558",2,3.64298982750995,0.613358342742443,0.548999611499612,17,0.102930567521824,"+","GO:0072189","ureter development"
"2559",2,3.64298982750995,0.61311865601218,0.548999611499612,17,0.102930567521824,"+","GO:1901550","regulation of endothelial cell development"
"2560",2,3.64298982750995,0.612879156537175,0.548999611499612,17,0.102930567521824,"+","GO:0140058","neuron projection arborization"
"2561",2,3.64298982750995,0.612639844098074,0.548999611499612,17,0.102930567521824,"+","GO:0048557","embryonic digestive tract morphogenesis"
"2562",2,3.64298982750995,0.612400718475866,0.548999611499612,17,0.102930567521824,"+","GO:1990169","stress response to copper ion"
"2563",2,3.64298982750995,0.61216177945188,0.548999611499612,17,0.102930567521824,"+","GO:0031645","negative regulation of nervous system process"
"2564",2,3.64298982750995,0.611923026807788,0.548999611499612,17,0.102930567521824,"+","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"
"2565",2,3.64298982750995,0.611684460325602,0.548999611499612,17,0.102930567521824,"+","GO:0035728","response to hepatocyte growth factor"
"2566",2,3.64298982750995,0.611446079787673,0.548999611499612,17,0.102930567521824,"+","GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"2567",2,3.64298982750995,0.611207884976692,0.548999611499612,17,0.102930567521824,"+","GO:0003356","regulation of cilium beat frequency"
"2568",2,3.64298982750995,0.610969875675689,0.548999611499612,17,0.102930567521824,"+","GO:1903428","positive regulation of reactive oxygen species biosynthetic process"
"2569",2,3.64298982750995,0.61073205166803,0.548999611499612,17,0.102930567521824,"+","GO:0061003","positive regulation of dendritic spine morphogenesis"
"2570",2,3.64298982750995,0.61049441273742,0.548999611499612,17,0.102930567521824,"+","GO:0072520","seminiferous tubule development"
"2571",9,1.78646616541353,0.611720099593204,5.03787878787879,156,0.103177351968387,"+","GO:0030832","regulation of actin filament length"
"2572",5,2.01074113856069,0.612482540080044,2.4866452991453,77,0.103346132197459,"+","GO:0034103","regulation of tissue remodeling"
"2573",5,2.01074113856069,0.612244497895792,2.4866452991453,77,0.103346132197459,"+","GO:0045685","regulation of glial cell differentiation"
"2574",5,2.01074113856069,0.612006640670502,2.4866452991453,77,0.103346132197459,"+","GO:0070252","actin-mediated cell contraction"
"2575",81,1.18703194332258,0.615941682488313,68.2374222999223,2113,0.104051028826832,"+","GO:0031327","negative regulation of cellular biosynthetic process"
"2576",9,1.77508740002873,0.617279766298522,5.07017288267288,157,0.104317567275798,"+","GO:0006820","monoatomic anion transport"
"2577",18,1.46678274633953,0.619267408246995,12.271756021756,380,0.10469409637555,"+","GO:0050727","regulation of inflammatory response"
"2578",11,1.66970367094206,0.621335096036767,6.58799533799534,204,0.105084424167341,"+","GO:0045637","regulation of myeloid cell differentiation"
"2579",7,1.85263157894737,0.627475504557163,3.77840909090909,117,0.106164096716717,"+","GO:1903707","negative regulation of hemopoiesis"
"2580",4,2.21181525241676,0.629870023189094,1.80846930846931,56,0.106610553029447,"+","GO:0035019","somatic stem cell population maintenance"
"2581",4,2.21181525241676,0.629625982110757,1.80846930846931,56,0.106610553029447,"+","GO:0002762","negative regulation of myeloid leukocyte differentiation"
"2582",5,1.98496240601504,0.63563197253004,2.51893939393939,78,0.107669209018734,"+","GO:0043242","negative regulation of protein-containing complex disassembly"
"2583",5,1.98496240601504,0.635385889691275,2.51893939393939,78,0.107669209018734,"+","GO:0061515","myeloid cell development"
"2584",7,1.83693131132917,0.639818416200023,3.81070318570319,118,0.108462296625393,"+","GO:0051702","biological process involved in interaction with symbiont"
"2585",18,1.44398301453115,0.643954521037876,12.4655205905206,386,0.109205696836772,"+","GO:0002697","regulation of immune effector process"
"2586",11,1.63759398496241,0.643776387047467,6.71717171717172,208,0.109217722030096,"+","GO:0002791","regulation of peptide secretion"
"2587",3,2.58045112781955,0.644544619561114,1.16258741258741,36,0.109390338568825,"+","GO:0006911","phagocytosis, engulfment"
"2588",3,2.58045112781955,0.644295568317079,1.16258741258741,36,0.109390338568825,"+","GO:0110110","positive regulation of animal organ morphogenesis"
"2589",3,2.58045112781955,0.64404670946489,1.16258741258741,36,0.109390338568825,"+","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"
"2590",3,2.58045112781955,0.643798042781699,1.16258741258741,36,0.109390338568825,"+","GO:0001953","negative regulation of cell-matrix adhesion"
"2591",3,2.58045112781955,0.643549568045002,1.16258741258741,36,0.109390338568825,"+","GO:0051968","positive regulation of synaptic transmission, glutamatergic"
"2592",3,2.58045112781955,0.643301285032639,1.16258741258741,36,0.109390338568825,"+","GO:0033146","regulation of intracellular estrogen receptor signaling pathway"
"2593",3,2.58045112781955,0.643053193522792,1.16258741258741,36,0.109390338568825,"+","GO:1901099","negative regulation of signal transduction in absence of ligand"
"2594",3,2.58045112781955,0.642805293293987,1.16258741258741,36,0.109390338568825,"+","GO:0048265","response to pain"
"2595",3,2.58045112781955,0.642557584125087,1.16258741258741,36,0.109390338568825,"+","GO:0009119","ribonucleoside metabolic process"
"2596",3,2.58045112781955,0.642310065795301,1.16258741258741,36,0.109390338568825,"+","GO:0046825","regulation of protein export from nucleus"
"2597",3,2.58045112781955,0.642062738084174,1.16258741258741,36,0.109390338568825,"+","GO:0010770","positive regulation of cell morphogenesis"
"2598",3,2.58045112781955,0.641815600771594,1.16258741258741,36,0.109390338568825,"+","GO:0034389","lipid droplet organization"
"2599",18,1.44025179227138,0.645491339022072,12.4978146853147,387,0.110059174054869,"+","GO:0002253","activation of immune response"
"2600",16,0.67042843916286,0.649103652602434,23.865336052836,739,0.110717673474141,"-","GO:0033365","protein localization to organelle"
"2601",7,1.82149491375498,0.649581353948078,3.84299728049728,119,0.110841770098993,"+","GO:0006821","chloride transport"
"2602",11,0.618184299223558,0.65022483434695,17.7940462315462,551,0.110994228102786,"-","GO:0032774","RNA biosynthetic process"
"2603",11,1.62199785177229,0.653531798556868,6.78175990675991,210,0.111601605434857,"+","GO:0090087","regulation of peptide transport"
"2604",4,2.17301147605857,0.655026257121164,1.8407634032634,57,0.111899781771535,"+","GO:0030316","osteoclast differentiation"
"2605",4,2.17301147605857,0.654774807502308,1.8407634032634,57,0.111899781771535,"+","GO:0034605","cellular response to heat"
"2606",4,2.17301147605857,0.654523550860903,1.8407634032634,57,0.111899781771535,"+","GO:0007632","visual behavior"
"2607",4,2.17301147605857,0.65427248697488,1.8407634032634,57,0.111899781771535,"+","GO:0060675","ureteric bud morphogenesis"
"2608",5,1.95983629960978,0.655071200664095,2.55123348873349,79,0.112079360449515,"+","GO:0014902","myotube differentiation"
"2609",16,1.50135338345865,0.65921311047072,10.6570512820513,330,0.112831267153323,"+","GO:0071496","cellular response to external stimulus"
"2610",115,0.8768831707439,0.660016868157146,131.146318958819,4061,0.113012138416988,"-","GO:0019219","regulation of nucleobase-containing compound metabolic process"
"2611",2,3.4406015037594,0.662116366062709,0.581293706293706,18,0.113415064737239,"+","GO:0034122","negative regulation of toll-like receptor signaling pathway"
"2612",2,3.4406015037594,0.66186287587662,0.581293706293706,18,0.113415064737239,"+","GO:0002532","production of molecular mediator involved in inflammatory response"
"2613",2,3.4406015037594,0.661609579712871,0.581293706293706,18,0.113415064737239,"+","GO:0010042","response to manganese ion"
"2614",2,3.4406015037594,0.661356477348788,0.581293706293706,18,0.113415064737239,"+","GO:0032874","positive regulation of stress-activated MAPK cascade"
"2615",2,3.4406015037594,0.661103568562039,0.581293706293706,18,0.113415064737239,"+","GO:0060055","angiogenesis involved in wound healing"
"2616",2,3.4406015037594,0.660850853130632,0.581293706293706,18,0.113415064737239,"+","GO:0032780","negative regulation of ATP-dependent activity"
"2617",2,3.4406015037594,0.660598330832913,0.581293706293706,18,0.113415064737239,"+","GO:0002076","osteoblast development"
"2618",2,3.4406015037594,0.660346001447568,0.581293706293706,18,0.113415064737239,"+","GO:2000310","regulation of NMDA receptor activity"
"2619",2,3.4406015037594,0.660093864753621,0.581293706293706,18,0.113415064737239,"+","GO:0071397","cellular response to cholesterol"
"2620",2,3.4406015037594,0.659841920530432,0.581293706293706,18,0.113415064737239,"+","GO:0071371","cellular response to gonadotropin stimulus"
"2621",2,3.4406015037594,0.6595901685577,0.581293706293706,18,0.113415064737239,"+","GO:0071318","cellular response to ATP"
"2622",2,3.4406015037594,0.659338608615459,0.581293706293706,18,0.113415064737239,"+","GO:2000136","regulation of cell proliferation involved in heart morphogenesis"
"2623",2,3.4406015037594,0.659087240484076,0.581293706293706,18,0.113415064737239,"+","GO:0098974","postsynaptic actin cytoskeleton organization"
"2624",2,3.4406015037594,0.658836063944258,0.581293706293706,18,0.113415064737239,"+","GO:0090036","regulation of protein kinase C signaling"
"2625",2,3.4406015037594,0.658585078777041,0.581293706293706,18,0.113415064737239,"+","GO:0048532","anatomical structure arrangement"
"2626",2,3.4406015037594,0.658334284763798,0.581293706293706,18,0.113415064737239,"+","GO:0070206","protein trimerization"
"2627",2,3.4406015037594,0.658083681686232,0.581293706293706,18,0.113415064737239,"+","GO:0036303","lymph vessel morphogenesis"
"2628",2,3.4406015037594,0.657833269326382,0.581293706293706,18,0.113415064737239,"+","GO:0035886","vascular associated smooth muscle cell differentiation"
"2629",2,3.4406015037594,0.657583047466616,0.581293706293706,18,0.113415064737239,"+","GO:0042753","positive regulation of circadian rhythm"
"2630",2,3.4406015037594,0.657333015889632,0.581293706293706,18,0.113415064737239,"+","GO:0055003","cardiac myofibril assembly"
"2631",2,3.4406015037594,0.657083174378462,0.581293706293706,18,0.113415064737239,"+","GO:0062099","negative regulation of programmed necrotic cell death"
