"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"2830",2,5.4282325029656,0.223708863826443,0.368444055944056,3,0.0415335619385183,"+","GO:1902463","protein localization to cell leading edge"
"2831",2,5.4282325029656,0.22362984268062,0.368444055944056,3,0.0415335619385183,"+","GO:0071699","olfactory placode morphogenesis"
"2832",2,5.4282325029656,0.22355087734069,0.368444055944056,3,0.0415335619385183,"+","GO:0071698","olfactory placode development"
"2833",2,5.4282325029656,0.223471967747559,0.368444055944056,3,0.0415335619385183,"+","GO:1990927","calcium ion regulated lysosome exocytosis"
"2834",2,5.4282325029656,0.223393113842214,0.368444055944056,3,0.0415335619385183,"+","GO:2001045","negative regulation of integrin-mediated signaling pathway"
"2835",2,5.4282325029656,0.223314315565727,0.368444055944056,3,0.0415335619385183,"+","GO:0001798","positive regulation of type IIa hypersensitivity"
"2836",2,5.4282325029656,0.223235572859251,0.368444055944056,3,0.0415335619385183,"+","GO:2000588","positive regulation of platelet-derived growth factor receptor-beta signaling pathway"
"2837",2,5.4282325029656,0.223156885664024,0.368444055944056,3,0.0415335619385183,"+","GO:0060083","smooth muscle contraction involved in micturition"
"2838",2,5.4282325029656,0.223078253921365,0.368444055944056,3,0.0415335619385183,"+","GO:0038195","urokinase plasminogen activator signaling pathway"
"2839",2,5.4282325029656,0.222999677572679,0.368444055944056,3,0.0415335619385183,"+","GO:0038178","complement component C5a signaling pathway"
"2840",2,5.4282325029656,0.222921156559449,0.368444055944056,3,0.0415335619385183,"+","GO:2000524","negative regulation of T cell costimulation"
"2841",2,5.4282325029656,0.222842690823243,0.368444055944056,3,0.0415335619385183,"+","GO:0051977","lysophospholipid transport"
"2842",2,5.4282325029656,0.222764280305712,0.368444055944056,3,0.0415335619385183,"+","GO:0002157","positive regulation of thyroid hormone mediated signaling pathway"
"2843",2,5.4282325029656,0.222685924948588,0.368444055944056,3,0.0415335619385183,"+","GO:0001660","fever generation"
"2844",2,5.4282325029656,0.222607624693683,0.368444055944056,3,0.0415335619385183,"+","GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance"
"2845",2,5.4282325029656,0.222529379482894,0.368444055944056,3,0.0415335619385183,"+","GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance"
"2846",2,5.4282325029656,0.222451189258199,0.368444055944056,3,0.0415335619385183,"+","GO:1902256","regulation of apoptotic process involved in outflow tract morphogenesis"
"2847",2,5.4282325029656,0.222373053961656,0.368444055944056,3,0.0415335619385183,"+","GO:2000370","positive regulation of clathrin-dependent endocytosis"
"2848",2,5.4282325029656,0.222294973535405,0.368444055944056,3,0.0415335619385183,"+","GO:0032643","regulation of connective tissue growth factor production"
"2849",2,5.4282325029656,0.222216947921669,0.368444055944056,3,0.0415335619385183,"+","GO:0051795","positive regulation of timing of catagen"
"2850",2,5.4282325029656,0.222138977062749,0.368444055944056,3,0.0415335619385183,"+","GO:1901624","negative regulation of lymphocyte chemotaxis"
"2851",2,5.4282325029656,0.222061060901029,0.368444055944056,3,0.0415335619385183,"+","GO:0032470","positive regulation of endoplasmic reticulum calcium ion concentration"
"2852",2,5.4282325029656,0.221983199378974,0.368444055944056,3,0.0415335619385183,"+","GO:2000137","negative regulation of cell proliferation involved in heart morphogenesis"
"2853",2,5.4282325029656,0.221905392439129,0.368444055944056,3,0.0415335619385183,"+","GO:0071163","DNA replication preinitiation complex assembly"
"2854",2,5.4282325029656,0.221827640024119,0.368444055944056,3,0.0415335619385183,"+","GO:0090218","positive regulation of lipid kinase activity"
"2855",2,5.4282325029656,0.22174994207665,0.368444055944056,3,0.0415335619385183,"+","GO:0044338","canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation"
"2856",2,5.4282325029656,0.221672298539508,0.368444055944056,3,0.0415335619385183,"+","GO:0032304","negative regulation of icosanoid secretion"
"2857",2,5.4282325029656,0.22159470935556,0.368444055944056,3,0.0415335619385183,"+","GO:1905771","negative regulation of mesodermal cell differentiation"
"2858",2,5.4282325029656,0.221517174467752,0.368444055944056,3,0.0415335619385183,"+","GO:0098942","retrograde trans-synaptic signaling by trans-synaptic protein complex"
"2859",2,5.4282325029656,0.22143969381911,0.368444055944056,3,0.0415335619385183,"+","GO:0071000","response to magnetism"
"2860",2,5.4282325029656,0.221362267352739,0.368444055944056,3,0.0415335619385183,"+","GO:0106091","glial cell projection elongation"
"2861",2,5.4282325029656,0.221284895011826,0.368444055944056,3,0.0415335619385183,"+","GO:0032290","peripheral nervous system myelin formation"
"2862",2,5.4282325029656,0.221207576739635,0.368444055944056,3,0.0415335619385183,"+","GO:0070495","negative regulation of thrombin-activated receptor signaling pathway"
"2863",2,5.4282325029656,0.221130312479509,0.368444055944056,3,0.0415335619385183,"+","GO:0070494","regulation of thrombin-activated receptor signaling pathway"
"2864",2,5.4282325029656,0.221053102174872,0.368444055944056,3,0.0415335619385183,"+","GO:1901202","negative regulation of extracellular matrix assembly"
"2865",2,5.4282325029656,0.220975945769227,0.368444055944056,3,0.0415335619385183,"+","GO:0070430","positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway"
"2866",2,5.4282325029656,0.220898843206153,0.368444055944056,3,0.0415335619385183,"+","GO:1905581","positive regulation of low-density lipoprotein particle clearance"
"2867",2,5.4282325029656,0.220821794429311,0.368444055944056,3,0.0415335619385183,"+","GO:0098713","leucine import across plasma membrane"
"2868",2,5.4282325029656,0.220744799382439,0.368444055944056,3,0.0415335619385183,"+","GO:0035993","deltoid tuberosity development"
"2869",2,5.4282325029656,0.220667858009353,0.368444055944056,3,0.0415335619385183,"+","GO:0043585","nose morphogenesis"
"2870",2,5.4282325029656,0.220590970253949,0.368444055944056,3,0.0415335619385183,"+","GO:1990036","calcium ion import into sarcoplasmic reticulum"
"2871",2,5.4282325029656,0.2205141360602,0.368444055944056,3,0.0415335619385183,"+","GO:1905402","regulation of activated CD8-positive, alpha-beta T cell apoptotic process"
"2872",2,5.4282325029656,0.220437355372157,0.368444055944056,3,0.0415335619385183,"+","GO:1904933","regulation of cell proliferation in midbrain"
"2873",2,5.4282325029656,0.220360628133949,0.368444055944056,3,0.0415335619385183,"+","GO:1905312","positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"
"2874",2,5.4282325029656,0.220283954289782,0.368444055944056,3,0.0415335619385183,"+","GO:1905310","regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis"
"2875",2,5.4282325029656,0.220207333783942,0.368444055944056,3,0.0415335619385183,"+","GO:0070165","positive regulation of adiponectin secretion"
"2876",2,5.4282325029656,0.220130766560791,0.368444055944056,3,0.0415335619385183,"+","GO:1904880","response to hydrogen sulfide"
"2877",2,5.4282325029656,0.220054252564767,0.368444055944056,3,0.0415335619385183,"+","GO:1904844","response to L-glutamine"
"2878",2,5.4282325029656,0.219977791740387,0.368444055944056,3,0.0415335619385183,"+","GO:0070101","positive regulation of chemokine-mediated signaling pathway"
"2879",2,5.4282325029656,0.219901384032245,0.368444055944056,3,0.0415335619385183,"+","GO:0030910","olfactory placode formation"
"2880",2,5.4282325029656,0.219825029385012,0.368444055944056,3,0.0415335619385183,"+","GO:1905289","regulation of CAMKK-AMPK signaling cascade"
"2881",2,5.4282325029656,0.219748727743434,0.368444055944056,3,0.0415335619385183,"+","GO:0030886","negative regulation of myeloid dendritic cell activation"
"2882",2,5.4282325029656,0.219672479052337,0.368444055944056,3,0.0415335619385183,"+","GO:0055107","Golgi to secretory granule transport"
"2883",2,5.4282325029656,0.21959628325662,0.368444055944056,3,0.0415335619385183,"+","GO:1905024","regulation of membrane repolarization during ventricular cardiac muscle cell action potential"
"2884",2,5.4282325029656,0.21952014030126,0.368444055944056,3,0.0415335619385183,"+","GO:0015911","long-chain fatty acid import across plasma membrane"
"2885",2,5.4282325029656,0.219444050131312,0.368444055944056,3,0.0415335619385183,"+","GO:0042662","negative regulation of mesodermal cell fate specification"
"2886",2,5.4282325029656,0.219368012691904,0.368444055944056,3,0.0415335619385183,"+","GO:0061713","anterior neural tube closure"
"2887",2,5.4282325029656,0.219292027928242,0.368444055944056,3,0.0415335619385183,"+","GO:0086101","endothelin receptor signaling pathway involved in heart process"
"2888",2,5.4282325029656,0.219216095785608,0.368444055944056,3,0.0415335619385183,"+","GO:1904466","positive regulation of matrix metallopeptidase secretion"
"2889",2,5.4282325029656,0.219140216209358,0.368444055944056,3,0.0415335619385183,"+","GO:1904447","folate import across plasma membrane"
"2890",2,5.4282325029656,0.219064389144925,0.368444055944056,3,0.0415335619385183,"+","GO:1900086","positive regulation of peptidyl-tyrosine autophosphorylation"
"2891",2,5.4282325029656,0.218988614537819,0.368444055944056,3,0.0415335619385183,"+","GO:0010980","positive regulation of vitamin D 24-hydroxylase activity"
"2892",2,5.4282325029656,0.218912892333622,0.368444055944056,3,0.0415335619385183,"+","GO:0010979","regulation of vitamin D 24-hydroxylase activity"
"2893",2,5.4282325029656,0.218837222477993,0.368444055944056,3,0.0415335619385183,"+","GO:0061642","chemoattraction of axon"
"2894",2,5.4282325029656,0.218761604916667,0.368444055944056,3,0.0415335619385183,"+","GO:0009097","isoleucine biosynthetic process"
"2895",2,5.4282325029656,0.218686039595452,0.368444055944056,3,0.0415335619385183,"+","GO:0046882","negative regulation of follicle-stimulating hormone secretion"
"2896",2,5.4282325029656,0.218610526460233,0.368444055944056,3,0.0415335619385183,"+","GO:0010899","regulation of phosphatidylcholine catabolic process"
"2897",2,5.4282325029656,0.218535065456967,0.368444055944056,3,0.0415335619385183,"+","GO:1904340","positive regulation of dopaminergic neuron differentiation"
"2898",2,5.4282325029656,0.218459656531689,0.368444055944056,3,0.0415335619385183,"+","GO:1903804","glycine import across plasma membrane"
"2899",2,5.4282325029656,0.218384299630505,0.368444055944056,3,0.0415335619385183,"+","GO:1903801","L-leucine import across plasma membrane"
"2900",2,5.4282325029656,0.218308994699598,0.368444055944056,3,0.0415335619385183,"+","GO:0150020","basal dendrite arborization"
"2901",2,5.4282325029656,0.218233741685224,0.368444055944056,3,0.0415335619385183,"+","GO:0150019","basal dendrite morphogenesis"
"2902",2,5.4282325029656,0.218158540533713,0.368444055944056,3,0.0415335619385183,"+","GO:0150018","basal dendrite development"
"2903",2,5.4282325029656,0.218083391191469,0.368444055944056,3,0.0415335619385183,"+","GO:1904237","positive regulation of substrate-dependent cell migration, cell attachment to substrate"
"2904",2,5.4282325029656,0.218008293604971,0.368444055944056,3,0.0415335619385183,"+","GO:1904235","regulation of substrate-dependent cell migration, cell attachment to substrate"
"2905",2,5.4282325029656,0.217933247720769,0.368444055944056,3,0.0415335619385183,"+","GO:0010751","negative regulation of nitric oxide mediated signal transduction"
"2906",2,5.4282325029656,0.21785825348549,0.368444055944056,3,0.0415335619385183,"+","GO:0016046","detection of fungus"
"2907",2,5.4282325029656,0.217783310845832,0.368444055944056,3,0.0415335619385183,"+","GO:0010701","positive regulation of norepinephrine secretion"
"2908",2,5.4282325029656,0.217708419748568,0.368444055944056,3,0.0415335619385183,"+","GO:0060948","cardiac vascular smooth muscle cell development"
"2909",2,5.4282325029656,0.217633580140541,0.368444055944056,3,0.0415335619385183,"+","GO:0097374","sensory neuron axon guidance"
"2910",2,5.4282325029656,0.217558791968672,0.368444055944056,3,0.0415335619385183,"+","GO:0034633","retinol transport"
"2911",2,5.4282325029656,0.21748405517995,0.368444055944056,3,0.0415335619385183,"+","GO:0097324","melanocyte migration"
"2912",2,5.4282325029656,0.21740936972144,0.368444055944056,3,0.0415335619385183,"+","GO:0010643","cell communication by chemical coupling"
"2913",2,5.4282325029656,0.21733473554028,0.368444055944056,3,0.0415335619385183,"+","GO:0010609","mRNA localization resulting in post-transcriptional regulation of gene expression"
"2914",2,5.4282325029656,0.217260152583677,0.368444055944056,3,0.0415335619385183,"+","GO:0023021","termination of signal transduction"
"2915",2,5.4282325029656,0.217185620798914,0.368444055944056,3,0.0415335619385183,"+","GO:0060838","lymphatic endothelial cell fate commitment"
"2916",2,5.4282325029656,0.217111140133345,0.368444055944056,3,0.0415335619385183,"+","GO:0072719","cellular response to cisplatin"
"2917",2,5.4282325029656,0.217036710534397,0.368444055944056,3,0.0415335619385183,"+","GO:0060743","epithelial cell maturation involved in prostate gland development"
"2918",2,5.4282325029656,0.216962331949566,0.368444055944056,3,0.0415335619385183,"+","GO:0060741","prostate gland stromal morphogenesis"
"2919",2,5.4282325029656,0.216888004326425,0.368444055944056,3,0.0415335619385183,"+","GO:0097195","pilomotor reflex"
"2920",2,5.4282325029656,0.216813727612615,0.368444055944056,3,0.0415335619385183,"+","GO:0034447","very-low-density lipoprotein particle clearance"
"2921",2,5.4282325029656,0.216739501755849,0.368444055944056,3,0.0415335619385183,"+","GO:0002894","positive regulation of type II hypersensitivity"
"2922",2,5.4282325029656,0.216665326703913,0.368444055944056,3,0.0415335619385183,"+","GO:0060697","positive regulation of phospholipid catabolic process"
"2923",2,5.4282325029656,0.216591202404665,0.368444055944056,3,0.0415335619385183,"+","GO:0060672","epithelial cell morphogenesis involved in placental branching"
"2924",2,5.4282325029656,0.216517128806031,0.368444055944056,3,0.0415335619385183,"+","GO:0060671","epithelial cell differentiation involved in embryonic placenta development"
"2925",2,5.4282325029656,0.216443105856012,0.368444055944056,3,0.0415335619385183,"+","GO:0003250","regulation of cell proliferation involved in heart valve morphogenesis"
"2926",2,5.4282325029656,0.216369133502678,0.368444055944056,3,0.0415335619385183,"+","GO:0003213","cardiac right atrium morphogenesis"
"2927",2,5.4282325029656,0.21629521169417,0.368444055944056,3,0.0415335619385183,"+","GO:1903392","negative regulation of adherens junction organization"
"2928",2,5.4282325029656,0.2162213403787,0.368444055944056,3,0.0415335619385183,"+","GO:0060585","positive regulation of prostaglandin-endoperoxide synthase activity"
"2929",2,5.4282325029656,0.216147519504553,0.368444055944056,3,0.0415335619385183,"+","GO:0060584","regulation of prostaglandin-endoperoxide synthase activity"
"2930",2,5.4282325029656,0.21607374902008,0.368444055944056,3,0.0415335619385183,"+","GO:0003165","Purkinje myocyte development"
"2931",2,5.4282325029656,0.216000028873707,0.368444055944056,3,0.0415335619385183,"+","GO:0060528","secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development"
"2932",19,1.59489305499505,0.216503669597815,11.9130244755245,97,0.0416446079682998,"+","GO:1990830","cellular response to leukemia inhibitory factor"
"2933",0,0,0.218048482663396,3.43881118881119,28,0.041956058495817,"-","GO:0033119","negative regulation of RNA splicing"
"2934",0,0,0.21797416484381,3.43881118881119,28,0.041956058495817,"-","GO:0000470","maturation of LSU-rRNA"
"2935",0,0,0.217899897666691,3.43881118881119,28,0.041956058495817,"-","GO:0016180","snRNA processing"
"2936",0,0,0.217825681080293,3.43881118881119,28,0.041956058495817,"-","GO:0045948","positive regulation of translational initiation"
"2937",26,1.46000736286661,0.21877698783324,17.8081293706294,145,0.0421536451660582,"+","GO:0099504","synaptic vesicle cycle"
"2938",14,1.67636592003349,0.219333240437748,8.3513986013986,68,0.042275212255206,"+","GO:0044843","cell cycle G1/S phase transition"
"2939",14,1.67636592003349,0.21925861191089,8.3513986013986,68,0.042275212255206,"+","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway"
"2940",3,0.354015163236887,0.219327086515189,8.47421328671329,69,0.0423028035396349,"-","GO:1903051","negative regulation of proteolysis involved in protein catabolic process"
"2941",11,1.86595492289442,0.22125231189112,5.8951048951049,48,0.0426886472001433,"+","GO:0044788","modulation by host of viral process"
"2942",11,1.86595492289442,0.221177107162401,5.8951048951049,48,0.0426886472001433,"+","GO:0048806","genitalia development"
"2943",11,1.86595492289442,0.221101953541211,5.8951048951049,48,0.0426886472001433,"+","GO:0042311","vasodilation"
"2944",0,0,0.221226865581104,3.56162587412587,29,0.0427272775877958,"-","GO:0072344","rescue of stalled ribosome"
"2945",62,1.28128330653757,0.224680959325021,48.388986013986,394,0.0434091337146353,"+","GO:0007018","microtubule-based movement"
"2946",42,1.3410927360268,0.226588940325416,31.3177447552448,255,0.0437926273173703,"+","GO:0090068","positive regulation of cell cycle process"
"2947",24,1.49172801608215,0.227183436647083,16.0887237762238,131,0.0439224291674181,"+","GO:0050864","regulation of B cell activation"
"2948",9,1.92845102079041,0.228006372811966,4.66695804195804,38,0.0440964893426279,"+","GO:0071276","cellular response to cadmium ion"
"2949",9,1.92845102079041,0.227929056307113,4.66695804195804,38,0.0440964893426279,"+","GO:0021955","central nervous system neuron axonogenesis"
"2950",3,3.48957803762074,0.228416641664036,0.859702797202797,7,0.0442058054785085,"+","GO:1903224","regulation of endodermal cell differentiation"
"2951",3,3.48957803762074,0.22833923853233,0.859702797202797,7,0.0442058054785085,"+","GO:0034136","negative regulation of toll-like receptor 2 signaling pathway"
"2952",3,3.48957803762074,0.22826188784177,0.859702797202797,7,0.0442058054785085,"+","GO:0006925","inflammatory cell apoptotic process"
"2953",3,3.48957803762074,0.228184589539081,0.859702797202797,7,0.0442058054785085,"+","GO:0071934","thiamine transmembrane transport"
"2954",3,3.48957803762074,0.228107343571058,0.859702797202797,7,0.0442058054785085,"+","GO:0021648","vestibulocochlear nerve morphogenesis"
"2955",3,3.48957803762074,0.22803014988457,0.859702797202797,7,0.0442058054785085,"+","GO:1902603","carnitine transmembrane transport"
"2956",3,3.48957803762074,0.227953008426558,0.859702797202797,7,0.0442058054785085,"+","GO:2001225","regulation of chloride transport"
"2957",3,3.48957803762074,0.227875919144033,0.859702797202797,7,0.0442058054785085,"+","GO:0060232","delamination"
"2958",3,3.48957803762074,0.227798881984079,0.859702797202797,7,0.0442058054785085,"+","GO:0001842","neural fold formation"
"2959",3,3.48957803762074,0.227721896893851,0.859702797202797,7,0.0442058054785085,"+","GO:0060136","embryonic process involved in female pregnancy"
"2960",3,3.48957803762074,0.227644963820576,0.859702797202797,7,0.0442058054785085,"+","GO:0006657","CDP-choline pathway"
"2961",3,3.48957803762074,0.227568082711552,0.859702797202797,7,0.0442058054785085,"+","GO:0044854","plasma membrane raft assembly"
"2962",3,3.48957803762074,0.227491253514148,0.859702797202797,7,0.0442058054785085,"+","GO:2000535","regulation of entry of bacterium into host cell"
"2963",3,3.48957803762074,0.227414476175803,0.859702797202797,7,0.0442058054785085,"+","GO:0032808","lacrimal gland development"
"2964",3,3.48957803762074,0.22733775064403,0.859702797202797,7,0.0442058054785085,"+","GO:0033212","iron import into cell"
"2965",3,3.48957803762074,0.22726107686641,0.859702797202797,7,0.0442058054785085,"+","GO:0051882","mitochondrial depolarization"
"2966",3,3.48957803762074,0.227184454790595,0.859702797202797,7,0.0442058054785085,"+","GO:0014012","peripheral nervous system axon regeneration"
"2967",3,3.48957803762074,0.227107884364309,0.859702797202797,7,0.0442058054785085,"+","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"2968",3,3.48957803762074,0.227031365535345,0.859702797202797,7,0.0442058054785085,"+","GO:2000394","positive regulation of lamellipodium morphogenesis"
"2969",3,3.48957803762074,0.226954898251568,0.859702797202797,7,0.0442058054785085,"+","GO:0071393","cellular response to progesterone stimulus"
"2970",3,3.48957803762074,0.226878482460911,0.859702797202797,7,0.0442058054785085,"+","GO:0033029","regulation of neutrophil apoptotic process"
"2971",3,3.48957803762074,0.226802118111378,0.859702797202797,7,0.0442058054785085,"+","GO:0071224","cellular response to peptidoglycan"
"2972",3,3.48957803762074,0.226725805151045,0.859702797202797,7,0.0442058054785085,"+","GO:0071221","cellular response to bacterial lipopeptide"
"2973",3,3.48957803762074,0.226649543528054,0.859702797202797,7,0.0442058054785085,"+","GO:0071220","cellular response to bacterial lipoprotein"
"2974",3,3.48957803762074,0.22657333319062,0.859702797202797,7,0.0442058054785085,"+","GO:0051620","norepinephrine uptake"
"2975",3,3.48957803762074,0.226497174087027,0.859702797202797,7,0.0442058054785085,"+","GO:1990504","dense core granule exocytosis"
"2976",3,3.48957803762074,0.226421066165627,0.859702797202797,7,0.0442058054785085,"+","GO:0090383","phagosome acidification"
"2977",3,3.48957803762074,0.226345009374842,0.859702797202797,7,0.0442058054785085,"+","GO:0090324","negative regulation of oxidative phosphorylation"
"2978",3,3.48957803762074,0.226269003663165,0.859702797202797,7,0.0442058054785085,"+","GO:2000194","regulation of female gonad development"
"2979",3,3.48957803762074,0.226193048979156,0.859702797202797,7,0.0442058054785085,"+","GO:0032459","regulation of protein oligomerization"
"2980",3,3.48957803762074,0.226117145271445,0.859702797202797,7,0.0442058054785085,"+","GO:1901387","positive regulation of voltage-gated calcium channel activity"
"2981",3,3.48957803762074,0.22604129248873,0.859702797202797,7,0.0442058054785085,"+","GO:0098903","regulation of membrane repolarization during action potential"
"2982",3,3.48957803762074,0.22596549057978,0.859702797202797,7,0.0442058054785085,"+","GO:1901331","positive regulation of odontoblast differentiation"
"2983",3,3.48957803762074,0.225889739493431,0.859702797202797,7,0.0442058054785085,"+","GO:0032278","positive regulation of gonadotropin secretion"
"2984",3,3.48957803762074,0.225814039178588,0.859702797202797,7,0.0442058054785085,"+","GO:0098828","modulation of inhibitory postsynaptic potential"
"2985",3,3.48957803762074,0.225738389584223,0.859702797202797,7,0.0442058054785085,"+","GO:0070426","positive regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"
"2986",3,3.48957803762074,0.225662790659379,0.859702797202797,7,0.0442058054785085,"+","GO:0043615","astrocyte cell migration"
"2987",3,3.48957803762074,0.225587242353165,0.859702797202797,7,0.0442058054785085,"+","GO:0009756","carbohydrate mediated signaling"
"2988",3,3.48957803762074,0.225511744614761,0.859702797202797,7,0.0442058054785085,"+","GO:0031622","positive regulation of fever generation"
"2989",3,3.48957803762074,0.225436297393411,0.859702797202797,7,0.0442058054785085,"+","GO:0070339","response to bacterial lipopeptide"
"2990",3,3.48957803762074,0.22536090063843,0.859702797202797,7,0.0442058054785085,"+","GO:0036438","maintenance of lens transparency"
"2991",3,3.48957803762074,0.225285554299199,0.859702797202797,7,0.0442058054785085,"+","GO:0070163","regulation of adiponectin secretion"
"2992",3,3.48957803762074,0.225210258325169,0.859702797202797,7,0.0442058054785085,"+","GO:0035634","response to stilbenoid"
"2993",3,3.48957803762074,0.225135012665855,0.859702797202797,7,0.0442058054785085,"+","GO:0048050","post-embryonic eye morphogenesis"
"2994",3,3.48957803762074,0.225059817270843,0.859702797202797,7,0.0442058054785085,"+","GO:0036089","cleavage furrow formation"
"2995",3,3.48957803762074,0.224984672089785,0.859702797202797,7,0.0442058054785085,"+","GO:0042723","thiamine-containing compound metabolic process"
"2996",3,3.48957803762074,0.224909577072398,0.859702797202797,7,0.0442058054785085,"+","GO:0015855","pyrimidine nucleobase transport"
"2997",3,3.48957803762074,0.22483453216847,0.859702797202797,7,0.0442058054785085,"+","GO:0008655","pyrimidine-containing compound salvage"
"2998",3,3.48957803762074,0.224759537327854,0.859702797202797,7,0.0442058054785085,"+","GO:0010912","positive regulation of isomerase activity"
"2999",3,3.48957803762074,0.224684592500469,0.859702797202797,7,0.0442058054785085,"+","GO:0010911","regulation of isomerase activity"
"3000",3,3.48957803762074,0.224609697636302,0.859702797202797,7,0.0442058054785085,"+","GO:0010886","positive regulation of cholesterol storage"
"3001",3,3.48957803762074,0.224534852685407,0.859702797202797,7,0.0442058054785085,"+","GO:0010807","regulation of synaptic vesicle priming"
"3002",3,3.48957803762074,0.224460057597903,0.859702797202797,7,0.0442058054785085,"+","GO:0034775","glutathione transmembrane transport"
"3003",3,3.48957803762074,0.224385312323978,0.859702797202797,7,0.0442058054785085,"+","GO:0010728","regulation of hydrogen peroxide biosynthetic process"
"3004",3,3.48957803762074,0.224310616813883,0.859702797202797,7,0.0442058054785085,"+","GO:1903719","regulation of I-kappaB phosphorylation"
"3005",3,3.48957803762074,0.224235971017938,0.859702797202797,7,0.0442058054785085,"+","GO:0060947","cardiac vascular smooth muscle cell differentiation"
"3006",3,3.48957803762074,0.224161374886529,0.859702797202797,7,0.0442058054785085,"+","GO:0034699","response to luteinizing hormone"
"3007",3,3.48957803762074,0.224086828370105,0.859702797202797,7,0.0442058054785085,"+","GO:1904180","negative regulation of membrane depolarization"
"3008",3,3.48957803762074,0.224012331419184,0.859702797202797,7,0.0442058054785085,"+","GO:0030213","hyaluronan biosynthetic process"
"3009",3,3.48957803762074,0.223937883984349,0.859702797202797,7,0.0442058054785085,"+","GO:0010573","vascular endothelial growth factor production"
"3010",3,3.48957803762074,0.223863486016248,0.859702797202797,7,0.0442058054785085,"+","GO:1903566","positive regulation of protein localization to cilium"
"3011",3,3.48957803762074,0.223789137465595,0.859702797202797,7,0.0442058054785085,"+","GO:0003301","physiological cardiac muscle hypertrophy"
"3012",3,3.48957803762074,0.223714838283169,0.859702797202797,7,0.0442058054785085,"+","GO:0003298","physiological muscle hypertrophy"
"3013",3,3.48957803762074,0.223640588419816,0.859702797202797,7,0.0442058054785085,"+","GO:0034384","high-density lipoprotein particle clearance"
"3014",3,3.48957803762074,0.223566387826445,0.859702797202797,7,0.0442058054785085,"+","GO:0008063","Toll signaling pathway"
"3015",3,3.48957803762074,0.223492236454032,0.859702797202797,7,0.0442058054785085,"+","GO:0097017","renal protein absorption"
"3016",3,3.48957803762074,0.223418134253616,0.859702797202797,7,0.0442058054785085,"+","GO:0061049","cell growth involved in cardiac muscle cell development"
"3017",3,3.48957803762074,0.223344081176303,0.859702797202797,7,0.0442058054785085,"+","GO:0072575","epithelial cell proliferation involved in liver morphogenesis"
"3018",3,3.48957803762074,0.223270077173262,0.859702797202797,7,0.0442058054785085,"+","GO:0072574","hepatocyte proliferation"
"3019",3,3.48957803762074,0.223196122195729,0.859702797202797,7,0.0442058054785085,"+","GO:0060558","regulation of calcidiol 1-monooxygenase activity"
"3020",39,0.743680565394584,0.223301562046551,52.4418706293706,427,0.0442413381473846,"-","GO:1901361","organic cyclic compound catabolic process"
"3021",17,1.62846975088968,0.223810838199483,10.4392482517483,85,0.0443569206980672,"+","GO:0006029","proteoglycan metabolic process"
"3022",0,0,0.224426181552063,3.68444055944056,30,0.0444935984156882,"-","GO:0006779","porphyrin-containing compound biosynthetic process"
"3023",0,0,0.224351941994818,3.68444055944056,30,0.0444935984156882,"-","GO:0033014","tetrapyrrole biosynthetic process"
"3024",19,1.56267299327798,0.225166530852493,12.1586538461538,99,0.0446699199172038,"+","GO:0035082","axoneme assembly"
"3025",15,1.69632265717675,0.225504394883711,8.84265734265734,72,0.0447517414238159,"+","GO:0009064","glutamine family amino acid metabolic process"
"3026",6,2.22064056939502,0.225578494381364,2.70192307692308,22,0.0447812454239983,"+","GO:0140894","endolysosomal toll-like receptor signaling pathway"
"3027",6,2.22064056939502,0.225503972249094,2.70192307692308,22,0.0447812454239983,"+","GO:0072012","glomerulus vasculature development"
"3028",6,2.22064056939502,0.22542949933884,2.70192307692308,22,0.0447812454239983,"+","GO:0051937","catecholamine transport"
"3029",6,2.22064056939502,0.225355075601851,2.70192307692308,22,0.0447812454239983,"+","GO:0071295","cellular response to vitamin"
"3030",6,2.22064056939502,0.225280700989441,2.70192307692308,22,0.0447812454239983,"+","GO:0048670","regulation of collateral sprouting"
"3031",6,2.22064056939502,0.225206375452988,2.70192307692308,22,0.0447812454239983,"+","GO:0070498","interleukin-1-mediated signaling pathway"
"3032",6,2.22064056939502,0.225132098943933,2.70192307692308,22,0.0447812454239983,"+","GO:0097501","stress response to metal ion"
"3033",6,2.22064056939502,0.225057871413784,2.70192307692308,22,0.0447812454239983,"+","GO:0002888","positive regulation of myeloid leukocyte mediated immunity"
"3034",6,2.22064056939502,0.224983692814109,2.70192307692308,22,0.0447812454239983,"+","GO:0002837","regulation of immune response to tumor cell"
"3035",43,0.751332610389015,0.227262811868999,57.2316433566434,466,0.0452497955797685,"-","GO:0006163","purine nucleotide metabolic process"
