"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"2179",7,1.88778877887789,0.719812031359775,3.70804195804196,202,0.102897750858292,"+","GO:0071248","cellular response to metal ion"
"2180",15,1.51043041985741,0.722343962763188,9.93094405594406,541,0.103307081206045,"+","GO:0070201","regulation of establishment of protein localization"
"2181",4,2.24644084437899,0.722290787962946,1.78059440559441,97,0.103346861414891,"+","GO:1900182","positive regulation of protein localization to nucleus"
"2182",2,3.63174603174603,0.730001229825197,0.550699300699301,30,0.104497978316511,"+","GO:0003009","skeletal muscle contraction"
"2183",2,3.63174603174603,0.729666827063023,0.550699300699301,30,0.104497978316511,"+","GO:0071711","basement membrane organization"
"2184",2,3.63174603174603,0.729332730530485,0.550699300699301,30,0.104497978316511,"+","GO:0001774","microglial cell activation"
"2185",2,3.63174603174603,0.72899893980713,0.550699300699301,30,0.104497978316511,"+","GO:0001569","branching involved in blood vessel morphogenesis"
"2186",2,3.63174603174603,0.728665454473275,0.550699300699301,30,0.104497978316511,"+","GO:0050820","positive regulation of coagulation"
"2187",2,3.63174603174603,0.728332274110004,0.550699300699301,30,0.104497978316511,"+","GO:1901186","positive regulation of ERBB signaling pathway"
"2188",2,3.63174603174603,0.727999398299168,0.550699300699301,30,0.104497978316511,"+","GO:0042119","neutrophil activation"
"2189",1,9.07936507936508,0.732691640271121,0.11013986013986,6,0.105219576235222,"+","GO:0060435","bronchiole development"
"2190",1,9.07936507936508,0.732357077878304,0.11013986013986,6,0.105219576235222,"+","GO:1902747","negative regulation of lens fiber cell differentiation"
"2191",1,9.07936507936508,0.732022820882467,0.11013986013986,6,0.105219576235222,"+","GO:0052803","imidazole-containing compound metabolic process"
"2192",1,9.07936507936508,0.731688868865641,0.11013986013986,6,0.105219576235222,"+","GO:0010138","pyrimidine ribonucleotide salvage"
"2193",1,9.07936507936508,0.731355221410618,0.11013986013986,6,0.105219576235222,"+","GO:0045634","regulation of melanocyte differentiation"
"2194",1,9.07936507936508,0.73102187810095,0.11013986013986,6,0.105219576235222,"+","GO:0033631","cell-cell adhesion mediated by integrin"
"2195",1,9.07936507936508,0.73068883852095,0.11013986013986,6,0.105219576235222,"+","GO:2001300","lipoxin metabolic process"
"2196",1,9.07936507936508,0.730356102255685,0.11013986013986,6,0.105219576235222,"+","GO:0021637","trigeminal nerve structural organization"
"2197",1,9.07936507936508,0.730023668890981,0.11013986013986,6,0.105219576235222,"+","GO:0021636","trigeminal nerve morphogenesis"
"2198",1,9.07936507936508,0.729691538013414,0.11013986013986,6,0.105219576235222,"+","GO:0021631","optic nerve morphogenesis"
"2199",1,9.07936507936508,0.729359709210316,0.11013986013986,6,0.105219576235222,"+","GO:0060359","response to ammonium ion"
"2200",1,9.07936507936508,0.729028182069766,0.11013986013986,6,0.105219576235222,"+","GO:0071864","positive regulation of cell proliferation in bone marrow"
"2201",1,9.07936507936508,0.728696956180593,0.11013986013986,6,0.105219576235222,"+","GO:2001286","regulation of caveolin-mediated endocytosis"
"2202",1,9.07936507936508,0.728366031132373,0.11013986013986,6,0.105219576235222,"+","GO:0021540","corpus callosum morphogenesis"
"2203",1,9.07936507936508,0.728035406515427,0.11013986013986,6,0.105219576235222,"+","GO:0072236","metanephric loop of Henle development"
"2204",1,9.07936507936508,0.727705081920819,0.11013986013986,6,0.105219576235222,"+","GO:0072174","metanephric tubule formation"
"2205",1,9.07936507936508,0.727375056940356,0.11013986013986,6,0.105219576235222,"+","GO:0032911","negative regulation of transforming growth factor beta1 production"
"2206",1,9.07936507936508,0.727045331166584,0.11013986013986,6,0.105219576235222,"+","GO:0071671","regulation of smooth muscle cell chemotaxis"
"2207",1,9.07936507936508,0.726715904192789,0.11013986013986,6,0.105219576235222,"+","GO:0001714","endodermal cell fate specification"
"2208",1,9.07936507936508,0.726386775612991,0.11013986013986,6,0.105219576235222,"+","GO:0060066","oviduct development"
"2209",1,9.07936507936508,0.726057945021949,0.11013986013986,6,0.105219576235222,"+","GO:0038138","ERBB4-ERBB4 signaling pathway"
"2210",1,9.07936507936508,0.725729412015152,0.11013986013986,6,0.105219576235222,"+","GO:2000503","positive regulation of natural killer cell chemotaxis"
"2211",1,9.07936507936508,0.725401176188822,0.11013986013986,6,0.105219576235222,"+","GO:1902338","negative regulation of apoptotic process involved in morphogenesis"
"2212",1,9.07936507936508,0.725073237139912,0.11013986013986,6,0.105219576235222,"+","GO:0071529","cementum mineralization"
"2213",1,9.07936507936508,0.724745594466103,0.11013986013986,6,0.105219576235222,"+","GO:0051902","negative regulation of mitochondrial depolarization"
"2214",1,9.07936507936508,0.724418247765802,0.11013986013986,6,0.105219576235222,"+","GO:0001692","histamine metabolic process"
"2215",1,9.07936507936508,0.724091196638142,0.11013986013986,6,0.105219576235222,"+","GO:0014046","dopamine secretion"
"2216",1,9.07936507936508,0.72376444068298,0.11013986013986,6,0.105219576235222,"+","GO:0014034","neural crest cell fate commitment"
"2217",1,9.07936507936508,0.723437979500895,0.11013986013986,6,0.105219576235222,"+","GO:0014031","mesenchymal cell development"
"2218",1,9.07936507936508,0.723111812693185,0.11013986013986,6,0.105219576235222,"+","GO:0002023","reduction of food intake in response to dietary excess"
"2219",1,9.07936507936508,0.722785939861868,0.11013986013986,6,0.105219576235222,"+","GO:0045162","clustering of voltage-gated sodium channels"
"2220",1,9.07936507936508,0.722460360609678,0.11013986013986,6,0.105219576235222,"+","GO:0090402","oncogene-induced cell senescence"
"2221",1,9.07936507936508,0.722135074540065,0.11013986013986,6,0.105219576235222,"+","GO:2000252","negative regulation of feeding behavior"
"2222",1,9.07936507936508,0.721810081257194,0.11013986013986,6,0.105219576235222,"+","GO:0048866","stem cell fate specification"
"2223",1,9.07936507936508,0.72148538036594,0.11013986013986,6,0.105219576235222,"+","GO:2000138","positive regulation of cell proliferation involved in heart morphogenesis"
"2224",1,9.07936507936508,0.721160971471891,0.11013986013986,6,0.105219576235222,"+","GO:0006172","ADP biosynthetic process"
"2225",1,9.07936507936508,0.720836854181342,0.11013986013986,6,0.105219576235222,"+","GO:0040009","regulation of growth rate"
"2226",1,9.07936507936508,0.720513028101296,0.11013986013986,6,0.105219576235222,"+","GO:0051546","keratinocyte migration"
"2227",1,9.07936507936508,0.720189492839463,0.11013986013986,6,0.105219576235222,"+","GO:0048790","maintenance of presynaptic active zone structure"
"2228",1,9.07936507936508,0.719866248004257,0.11013986013986,6,0.105219576235222,"+","GO:0051414","response to cortisol"
"2229",1,9.07936507936508,0.719543293204794,0.11013986013986,6,0.105219576235222,"+","GO:0070574","cadmium ion transmembrane transport"
"2230",1,9.07936507936508,0.71922062805089,0.11013986013986,6,0.105219576235222,"+","GO:0048625","myoblast fate commitment"
"2231",1,9.07936507936508,0.718898252153064,0.11013986013986,6,0.105219576235222,"+","GO:0032262","pyrimidine nucleotide salvage"
"2232",1,9.07936507936508,0.718576165122529,0.11013986013986,6,0.105219576235222,"+","GO:0120317","sperm mitochondrial sheath assembly"
"2233",1,9.07936507936508,0.718254366571198,0.11013986013986,6,0.105219576235222,"+","GO:0044206","UMP salvage"
"2234",1,9.07936507936508,0.717932856111676,0.11013986013986,6,0.105219576235222,"+","GO:0032224","positive regulation of synaptic transmission, cholinergic"
"2235",1,9.07936507936508,0.717611633357264,0.11013986013986,6,0.105219576235222,"+","GO:0009838","abscission"
"2236",1,9.07936507936508,0.717290697921952,0.11013986013986,6,0.105219576235222,"+","GO:0036514","dopaminergic neuron axon guidance"
"2237",1,9.07936507936508,0.716970049420422,0.11013986013986,6,0.105219576235222,"+","GO:1901164","negative regulation of trophoblast cell migration"
"2238",1,9.07936507936508,0.716649687468045,0.11013986013986,6,0.105219576235222,"+","GO:0070309","lens fiber cell morphogenesis"
"2239",1,9.07936507936508,0.716329611680878,0.11013986013986,6,0.105219576235222,"+","GO:0031581","hemidesmosome assembly"
"2240",1,9.07936507936508,0.716009821675663,0.11013986013986,6,0.105219576235222,"+","GO:0070257","positive regulation of mucus secretion"
"2241",1,9.07936507936508,0.715690317069828,0.11013986013986,6,0.105219576235222,"+","GO:0036335","intestinal stem cell homeostasis"
"2242",1,9.07936507936508,0.715371097481483,0.11013986013986,6,0.105219576235222,"+","GO:0036324","vascular endothelial growth factor receptor-2 signaling pathway"
"2243",1,9.07936507936508,0.715052162529418,0.11013986013986,6,0.105219576235222,"+","GO:0035754","B cell chemotaxis"
"2244",1,9.07936507936508,0.714733511833104,0.11013986013986,6,0.105219576235222,"+","GO:0048165","fused antrum stage"
"2245",1,9.07936507936508,0.714415145012688,0.11013986013986,6,0.105219576235222,"+","GO:1904760","regulation of myofibroblast differentiation"
"2246",1,9.07936507936508,0.714097061688996,0.11013986013986,6,0.105219576235222,"+","GO:1904746","negative regulation of apoptotic process involved in development"
"2247",1,9.07936507936508,0.713779261483527,0.11013986013986,6,0.105219576235222,"+","GO:0042661","regulation of mesodermal cell fate specification"
"2248",1,9.07936507936508,0.713461744018454,0.11013986013986,6,0.105219576235222,"+","GO:0008635","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c"
"2249",1,9.07936507936508,0.713144508916623,0.11013986013986,6,0.105219576235222,"+","GO:0046898","response to cycloheximide"
"2250",1,9.07936507936508,0.712827555801549,0.11013986013986,6,0.105219576235222,"+","GO:0015691","cadmium ion transport"
"2251",1,9.07936507936508,0.712510884297417,0.11013986013986,6,0.105219576235222,"+","GO:0097490","sympathetic neuron projection extension"
"2252",1,9.07936507936508,0.712194494029079,0.11013986013986,6,0.105219576235222,"+","GO:0042360","vitamin E metabolic process"
"2253",1,9.07936507936508,0.711878384622053,0.11013986013986,6,0.105219576235222,"+","GO:0097402","neuroblast migration"
"2254",1,9.07936507936508,0.711562555702522,0.11013986013986,6,0.105219576235222,"+","GO:0061304","retinal blood vessel morphogenesis"
"2255",1,9.07936507936508,0.711247006897333,0.11013986013986,6,0.105219576235222,"+","GO:0046533","negative regulation of photoreceptor cell differentiation"
"2256",1,9.07936507936508,0.710931737833992,0.11013986013986,6,0.105219576235222,"+","GO:0046532","regulation of photoreceptor cell differentiation"
"2257",1,9.07936507936508,0.710616748140667,0.11013986013986,6,0.105219576235222,"+","GO:1903551","regulation of extracellular exosome assembly"
"2258",1,9.07936507936508,0.710302037446185,0.11013986013986,6,0.105219576235222,"+","GO:0060754","positive regulation of mast cell chemotaxis"
"2259",1,9.07936507936508,0.709987605380029,0.11013986013986,6,0.105219576235222,"+","GO:0060729","intestinal epithelial structure maintenance"
"2260",1,9.07936507936508,0.709673451572338,0.11013986013986,6,0.105219576235222,"+","GO:0097187","dentinogenesis"
"2261",1,9.07936507936508,0.709359575653908,0.11013986013986,6,0.105219576235222,"+","GO:0002860","positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target"
"2262",1,9.07936507936508,0.709045977256183,0.11013986013986,6,0.105219576235222,"+","GO:0061196","fungiform papilla development"
"2263",1,9.07936507936508,0.708732656011262,0.11013986013986,6,0.105219576235222,"+","GO:1902947","regulation of tau-protein kinase activity"
"2264",1,9.07936507936508,0.708419611551893,0.11013986013986,6,0.105219576235222,"+","GO:0061046","regulation of branching involved in lung morphogenesis"
"2265",1,9.07936507936508,0.708106843511472,0.11013986013986,6,0.105219576235222,"+","GO:0021856","hypothalamic tangential migration using cell-axon interactions"
"2266",1,9.07936507936508,0.707794351524045,0.11013986013986,6,0.105219576235222,"+","GO:0021828","gonadotrophin-releasing hormone neuronal migration to the hypothalamus"
"2267",1,9.07936507936508,0.707482135224299,0.11013986013986,6,0.105219576235222,"+","GO:0003166","bundle of His development"
"2268",1,9.07936507936508,0.707170194247568,0.11013986013986,6,0.105219576235222,"+","GO:0060574","intestinal epithelial cell maturation"
"2269",7,1.86928104575163,0.707407681634822,3.74475524475524,204,0.105301320581868,"+","GO:0007163","establishment or maintenance of cell polarity"
"2270",3,2.63594470046083,0.707961286358234,1.13811188811189,62,0.105430172540392,"+","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway"
"2271",3,2.63594470046083,0.707649546469921,1.13811188811189,62,0.105430172540392,"+","GO:1903053","regulation of extracellular matrix organization"
"2272",3,2.63594470046083,0.707338081000524,1.13811188811189,62,0.105430172540392,"+","GO:0051785","positive regulation of nuclear division"
"2273",3,2.63594470046083,0.707026889587854,1.13811188811189,62,0.105430172540392,"+","GO:0050922","negative regulation of chemotaxis"
"2274",3,2.63594470046083,0.706715971870357,1.13811188811189,62,0.105430172540392,"+","GO:0032233","positive regulation of actin filament bundle assembly"
"2275",3,2.63594470046083,0.706405327487117,1.13811188811189,62,0.105430172540392,"+","GO:0051148","negative regulation of muscle cell differentiation"
"2276",3,2.63594470046083,0.706094956077852,1.13811188811189,62,0.105430172540392,"+","GO:0002889","regulation of immunoglobulin mediated immune response"
"2277",3,2.63594470046083,0.705784857282912,1.13811188811189,62,0.105430172540392,"+","GO:0002712","regulation of B cell mediated immunity"
"2278",5,2.00280112044818,0.708082902655986,2.4965034965035,136,0.105819907646155,"+","GO:0061008","hepaticobiliary system development"
"2279",4,2.22351797862002,0.710828645498628,1.79895104895105,98,0.106276880082095,"+","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway"
"2280",4,2.22351797862002,0.710516878548848,1.79895104895105,98,0.106276880082095,"+","GO:0014020","primary neural tube formation"
"2281",4,2.22351797862002,0.710205384958953,1.79895104895105,98,0.106276880082095,"+","GO:0008593","regulation of Notch signaling pathway"
"2282",9,1.75729646697389,0.71885611354678,5.1215034965035,279,0.107618556131585,"+","GO:0043122","regulation of canonical NF-kappaB signal transduction"
"2283",5,0.489014277165085,0.720215022696373,10.2246503496504,557,0.107869244690403,"-","GO:0000226","microtubule cytoskeleton organization"
"2284",5,1.98818213416754,0.722631264422508,2.51486013986014,137,0.108278541490586,"+","GO:0007623","circadian rhythm"
"2285",4,2.2010582010582,0.728757266576724,1.81730769230769,99,0.109244266491361,"+","GO:0070664","negative regulation of leukocyte proliferation"
"2286",3,2.59410430839002,0.728651071297594,1.15646853146853,63,0.10927614964156,"+","GO:0032963","collagen metabolic process"
"2287",3,2.59410430839002,0.728332465669567,1.15646853146853,63,0.10927614964156,"+","GO:0030282","bone mineralization"
"2288",9,1.73860182370821,0.73209716699934,5.17657342657343,282,0.109889019096929,"+","GO:0198738","cell-cell signaling by wnt"
"2289",9,1.73860182370821,0.731777334248357,5.17657342657343,282,0.109889019096929,"+","GO:0016055","Wnt signaling pathway"
"2290",2,3.51459293394777,0.734886161359845,0.569055944055944,31,0.110404074625339,"+","GO:0002385","mucosal immune response"
"2291",2,3.51459293394777,0.734565390446987,0.569055944055944,31,0.110404074625339,"+","GO:0098868","bone growth"
"2292",2,3.51459293394777,0.734244899438938,0.569055944055944,31,0.110404074625339,"+","GO:1901185","negative regulation of ERBB signaling pathway"
"2293",2,3.51459293394777,0.733924687969492,0.569055944055944,31,0.110404074625339,"+","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway"
"2294",2,3.51459293394777,0.73360475567308,0.569055944055944,31,0.110404074625339,"+","GO:0030878","thyroid gland development"
"2295",2,3.51459293394777,0.73328510218477,0.569055944055944,31,0.110404074625339,"+","GO:1900101","regulation of endoplasmic reticulum unfolded protein response"
"2296",2,3.51459293394777,0.732965727140264,0.569055944055944,31,0.110404074625339,"+","GO:0097421","liver regeneration"
"2297",2,3.51459293394777,0.732646630175902,0.569055944055944,31,0.110404074625339,"+","GO:0060674","placenta blood vessel development"
"2298",2,3.51459293394777,0.732327810928654,0.569055944055944,31,0.110404074625339,"+","GO:0085029","extracellular matrix assembly"
"2299",2,3.51459293394777,0.732009269036123,0.569055944055944,31,0.110404074625339,"+","GO:0007520","myoblast fusion"
"2300",16,1.52380952380952,0.732201465287745,10.5,572,0.110481097563591,"+","GO:0055082","intracellular chemical homeostasis"
"2301",9,1.73245835436648,0.733260650470572,5.19493006993007,283,0.110689021631751,"+","GO:0002768","immune response-regulating cell surface receptor signaling pathway"
"2302",5,1.97377501725328,0.733444804036231,2.53321678321678,138,0.110764937275563,"+","GO:1903038","negative regulation of leukocyte cell-cell adhesion"
"2303",9,1.72635814889336,0.738060623159403,5.21328671328671,284,0.111510438570892,"+","GO:0001933","negative regulation of protein phosphorylation"
"2304",9,0.59500693481276,0.740914422898505,15.1258741258741,824,0.111990213892157,"-","GO:0007017","microtubule-based process"
"2305",3,2.55357142857143,0.74843240499223,1.17482517482517,64,0.113175667093557,"+","GO:0001756","somitogenesis"
"2306",3,2.55357142857143,0.748107846273673,1.17482517482517,64,0.113175667093557,"+","GO:0002090","regulation of receptor internalization"
"2307",3,2.55357142857143,0.74778356892375,1.17482517482517,64,0.113175667093557,"+","GO:2000179","positive regulation of neural precursor cell proliferation"
"2308",3,2.55357142857143,0.747459572576729,1.17482517482517,64,0.113175667093557,"+","GO:0061572","actin filament bundle organization"
"2309",3,2.55357142857143,0.747135856867514,1.17482517482517,64,0.113175667093557,"+","GO:0021885","forebrain cell migration"
"2310",13,1.5328798185941,0.74970467523018,8.48076923076923,462,0.113613973612918,"+","GO:1901652","response to peptide"
"2311",4,2.15747289014616,0.760429767807995,1.85402097902098,101,0.115289194607641,"+","GO:0002027","regulation of heart rate"
"2312",17,0.680952380952381,0.762035238467248,24.965034965035,1360,0.11558259340919,"-","GO:1901566","organonitrogen compound biosynthetic process"
"2313",5,1.94557823129252,0.763270728200917,2.56993006993007,140,0.115820061295593,"+","GO:0002262","myeloid cell homeostasis"
"2314",2,3.4047619047619,0.766731039213953,0.587412587412587,32,0.116395435592802,"+","GO:0034142","toll-like receptor 4 signaling pathway"
"2315",2,3.4047619047619,0.766399837901118,0.587412587412587,32,0.116395435592802,"+","GO:0001958","endochondral ossification"
"2316",2,3.4047619047619,0.766068922599779,0.587412587412587,32,0.116395435592802,"+","GO:0060295","regulation of cilium movement involved in cell motility"
"2317",2,3.4047619047619,0.765738292939615,0.587412587412587,32,0.116395435592802,"+","GO:0033032","regulation of myeloid cell apoptotic process"
"2318",2,3.4047619047619,0.765407948550944,0.587412587412587,32,0.116395435592802,"+","GO:1902019","regulation of cilium-dependent cell motility"
"2319",2,3.4047619047619,0.765077889064721,0.587412587412587,32,0.116395435592802,"+","GO:0070570","regulation of neuron projection regeneration"
"2320",2,3.4047619047619,0.764748114112538,0.587412587412587,32,0.116395435592802,"+","GO:0036075","replacement ossification"
"2321",2,3.4047619047619,0.764418623326621,0.587412587412587,32,0.116395435592802,"+","GO:0062098","regulation of programmed necrotic cell death"
"2322",2,3.4047619047619,0.764089416339831,0.587412587412587,32,0.116395435592802,"+","GO:0097061","dendritic spine organization"
"2323",2,3.4047619047619,0.76376049278566,0.587412587412587,32,0.116395435592802,"+","GO:0061036","positive regulation of cartilage development"
"2324",3,2.51428571428571,0.768233046943876,1.19318181818182,65,0.117127442176577,"+","GO:0032757","positive regulation of interleukin-8 production"
"2325",3,2.51428571428571,0.767902624127986,1.19318181818182,65,0.117127442176577,"+","GO:1901607","alpha-amino acid biosynthetic process"
"2326",29,1.33317259393209,0.768132167725618,21.7526223776224,1185,0.117212846692238,"+","GO:0033043","regulation of organelle organization"
"2327",11,1.59371833839919,0.770399534159489,6.9020979020979,376,0.117609375843937,"+","GO:0032535","regulation of cellular component size"
"2328",4,2.13632119514472,0.775021022058828,1.87237762237762,102,0.118365737673224,"+","GO:0035265","organ growth"
"2329",0,0,0.776525061490068,2.60664335664336,142,0.118646386420676,"-","GO:0002377","immunoglobulin production"
"2330",0,0,0.77635649679194,2.625,143,0.118671563178195,"-","GO:0007030","Golgi organization"
"2331",0,0,0.77602343952176,2.625,143,0.118671563178195,"-","GO:0140053","mitochondrial gene expression"
"2332",12,0.644688644688645,0.779103064463395,18.6136363636364,1014,0.11919361978145,"-","GO:0018130","heterocycle biosynthetic process"
"2333",9,1.66763848396501,0.789779314418917,5.39685314685315,294,0.120878773242756,"+","GO:0030099","myeloid cell differentiation"
"2334",11,1.57694235588972,0.790114100287702,6.97552447552447,380,0.120981848066096,"+","GO:0050863","regulation of T cell activation"
"2335",11,1.57694235588972,0.789775721658029,6.97552447552447,380,0.120981848066096,"+","GO:0043434","response to peptide hormone"
"2336",0,0,0.789537902258005,2.79020979020979,152,0.120997214437755,"-","GO:0006352","DNA-templated transcription initiation"
"2337",3,2.47619047619048,0.79006735625524,1.21153846153846,66,0.121130185105852,"+","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction"
"2338",0,0,0.792021830642343,2.80856643356643,153,0.121481797549157,"-","GO:0010508","positive regulation of autophagy"
"2339",1,7.78231292517007,0.792776299728108,0.128496503496503,7,0.121649528640297,"+","GO:0002606","positive regulation of dendritic cell antigen processing and presentation"
"2340",1,7.78231292517007,0.792437506437626,0.128496503496503,7,0.121649528640297,"+","GO:1903298","negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway"
"2341",1,7.78231292517007,0.792099002590365,0.128496503496503,7,0.121649528640297,"+","GO:1903297","regulation of hypoxia-induced intrinsic apoptotic signaling pathway"
"2342",1,7.78231292517007,0.791760787815561,0.128496503496503,7,0.121649528640297,"+","GO:0021798","forebrain dorsal/ventral pattern formation"
"2343",1,7.78231292517007,0.791422861743083,0.128496503496503,7,0.121649528640297,"+","GO:0021785","branchiomotor neuron axon guidance"
"2344",1,7.78231292517007,0.791085224003432,0.128496503496503,7,0.121649528640297,"+","GO:1903224","regulation of endodermal cell differentiation"
"2345",1,7.78231292517007,0.790747874227737,0.128496503496503,7,0.121649528640297,"+","GO:0060449","bud elongation involved in lung branching"
"2346",1,7.78231292517007,0.79041081204776,0.128496503496503,7,0.121649528640297,"+","GO:0021648","vestibulocochlear nerve morphogenesis"
"2347",1,7.78231292517007,0.790074037095886,0.128496503496503,7,0.121649528640297,"+","GO:0060398","regulation of growth hormone receptor signaling pathway"
"2348",1,7.78231292517007,0.789737549005129,0.128496503496503,7,0.121649528640297,"+","GO:0060373","regulation of ventricular cardiac muscle cell membrane depolarization"
"2349",1,7.78231292517007,0.789401347409129,0.128496503496503,7,0.121649528640297,"+","GO:0072307","regulation of metanephric nephron tubule epithelial cell differentiation"
"2350",1,7.78231292517007,0.789065431942146,0.128496503496503,7,0.121649528640297,"+","GO:0071895","odontoblast differentiation"
"2351",1,7.78231292517007,0.788729802239066,0.128496503496503,7,0.121649528640297,"+","GO:1902603","carnitine transmembrane transport"
"2352",1,7.78231292517007,0.788394457935393,0.128496503496503,7,0.121649528640297,"+","GO:0071863","regulation of cell proliferation in bone marrow"
"2353",1,7.78231292517007,0.788059398667252,0.128496503496503,7,0.121649528640297,"+","GO:0045578","negative regulation of B cell differentiation"
"2354",1,7.78231292517007,0.787724624071386,0.128496503496503,7,0.121649528640297,"+","GO:0072201","negative regulation of mesenchymal cell proliferation"
"2355",1,7.78231292517007,0.787390133785157,0.128496503496503,7,0.121649528640297,"+","GO:0006729","tetrahydrobiopterin biosynthetic process"
"2356",1,7.78231292517007,0.787055927446538,0.128496503496503,7,0.121649528640297,"+","GO:0071716","leukotriene transport"
"2357",1,7.78231292517007,0.786722004694121,0.128496503496503,7,0.121649528640297,"+","GO:0072197","ureter morphogenesis"
"2358",1,7.78231292517007,0.786388365167109,0.128496503496503,7,0.121649528640297,"+","GO:0060136","embryonic process involved in female pregnancy"
"2359",1,7.78231292517007,0.786055008505317,0.128496503496503,7,0.121649528640297,"+","GO:0006657","CDP-choline pathway"
"2360",1,7.78231292517007,0.785721934349171,0.128496503496503,7,0.121649528640297,"+","GO:0002246","wound healing involved in inflammatory response"
"2361",1,7.78231292517007,0.785389142339705,0.128496503496503,7,0.121649528640297,"+","GO:2001033","negative regulation of double-strand break repair via nonhomologous end joining"
"2362",1,7.78231292517007,0.785056632118562,0.128496503496503,7,0.121649528640297,"+","GO:0044854","plasma membrane raft assembly"
"2363",1,7.78231292517007,0.784724403327991,0.128496503496503,7,0.121649528640297,"+","GO:0071503","response to heparin"
"2364",1,7.78231292517007,0.784392455610848,0.128496503496503,7,0.121649528640297,"+","GO:0002118","aggressive behavior"
"2365",1,7.78231292517007,0.784060788610589,0.128496503496503,7,0.121649528640297,"+","GO:0033212","iron import into cell"
"2366",1,7.78231292517007,0.783729401971278,0.128496503496503,7,0.121649528640297,"+","GO:1990791","dorsal root ganglion development"
"2367",1,7.78231292517007,0.783398295337577,0.128496503496503,7,0.121649528640297,"+","GO:0002072","optic cup morphogenesis involved in camera-type eye development"
"2368",1,7.78231292517007,0.783067468354748,0.128496503496503,7,0.121649528640297,"+","GO:0014012","peripheral nervous system axon regeneration"
"2369",1,7.78231292517007,0.782736920668655,0.128496503496503,7,0.121649528640297,"+","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis"
"2370",1,7.78231292517007,0.782406651925757,0.128496503496503,7,0.121649528640297,"+","GO:2000391","positive regulation of neutrophil extravasation"
"2371",1,7.78231292517007,0.78207666177311,0.128496503496503,7,0.121649528640297,"+","GO:2000322","regulation of glucocorticoid receptor signaling pathway"
"2372",1,7.78231292517007,0.781746949858366,0.128496503496503,7,0.121649528640297,"+","GO:0071393","cellular response to progesterone stimulus"
"2373",1,7.78231292517007,0.78141751582977,0.128496503496503,7,0.121649528640297,"+","GO:0033005","positive regulation of mast cell activation"
"2374",1,7.78231292517007,0.78108835933616,0.128496503496503,7,0.121649528640297,"+","GO:0071281","cellular response to iron ion"
"2375",1,7.78231292517007,0.780759480026966,0.128496503496503,7,0.121649528640297,"+","GO:0071221","cellular response to bacterial lipopeptide"
"2376",1,7.78231292517007,0.780430877552207,0.128496503496503,7,0.121649528640297,"+","GO:0071220","cellular response to bacterial lipoprotein"
"2377",1,7.78231292517007,0.780102551562492,0.128496503496503,7,0.121649528640297,"+","GO:2000194","regulation of female gonad development"
"2378",1,7.78231292517007,0.779774501709018,0.128496503496503,7,0.121649528640297,"+","GO:0032466","negative regulation of cytokinesis"
"2379",1,7.78231292517007,0.779446727643566,0.128496503496503,7,0.121649528640297,"+","GO:0051599","response to hydrostatic pressure"
"2380",1,7.78231292517007,0.779119229018506,0.128496503496503,7,0.121649528640297,"+","GO:1901475","pyruvate transmembrane transport"
"2381",1,7.78231292517007,0.778792005486789,0.128496503496503,7,0.121649528640297,"+","GO:0090270","regulation of fibroblast growth factor production"
"2382",1,7.78231292517007,0.77846505670195,0.128496503496503,7,0.121649528640297,"+","GO:0070666","regulation of mast cell proliferation"
"2383",1,7.78231292517007,0.778138382318105,0.128496503496503,7,0.121649528640297,"+","GO:0050942","positive regulation of pigment cell differentiation"
"2384",1,7.78231292517007,0.777811981989951,0.128496503496503,7,0.121649528640297,"+","GO:1901299","negative regulation of hydrogen peroxide-mediated programmed cell death"
"2385",1,7.78231292517007,0.777485855372765,0.128496503496503,7,0.121649528640297,"+","GO:0070474","positive regulation of uterine smooth muscle contraction"
"2386",1,7.78231292517007,0.777160002122399,0.128496503496503,7,0.121649528640297,"+","GO:0048549","positive regulation of pinocytosis"
"2387",1,7.78231292517007,0.776834421895284,0.128496503496503,7,0.121649528640297,"+","GO:1901165","positive regulation of trophoblast cell migration"
"2388",1,7.78231292517007,0.776509114348427,0.128496503496503,7,0.121649528640297,"+","GO:0070358","actin polymerization-dependent cell motility"
"2389",1,7.78231292517007,0.776184079139407,0.128496503496503,7,0.121649528640297,"+","GO:0070339","response to bacterial lipopeptide"
"2390",1,7.78231292517007,0.775859315926378,0.128496503496503,7,0.121649528640297,"+","GO:0036438","maintenance of lens transparency"
"2391",1,7.78231292517007,0.775534824368065,0.128496503496503,7,0.121649528640297,"+","GO:0009624","response to nematode"
"2392",1,7.78231292517007,0.775210604123764,0.128496503496503,7,0.121649528640297,"+","GO:1905331","negative regulation of morphogenesis of an epithelium"
"2393",1,7.78231292517007,0.77488665485334,0.128496503496503,7,0.121649528640297,"+","GO:0070163","regulation of adiponectin secretion"
